Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1031,7.20745,7.12823,7.53873,7.03461,7.79799,Y,Y,N,N,0.00282,0.00000,N,N,1,32
LOGZ,rs1031,-0.37803,-0.44396,-0.09454,-0.52967,0.08347,Y,Y,N,N,0.00000,0.00000,N,N,1,140
