Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0948,7.07062,7.04902,7.44511,6.98420,7.63955,Y,Y,N,N,0.02628,0.00000,N,N,1,13
LOGZ,rs0948,-0.21980,-0.28573,0.07687,-0.38463,0.19554,Y,Y,N,N,0.00000,0.00051,N,N,2,164
