Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0408,7.45231,7.37309,7.74037,7.27947,7.90601,Y,Y,N,N,0.00000,0.00000,N,N,1,66
LOGZ,rs0408,-0.47033,-0.52967,-0.23299,-0.60878,-0.10113,Y,Y,N,N,0.00000,0.00000,N,N,1,126
