Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0351,7.25786,7.17865,7.37309,7.11383,7.48832,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGZ,rf0351,-0.41100,-0.48352,-0.29233,-0.54945,-0.18025,Y,Y,N,N,0.00000,0.00000,N,N,1,135
