Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0051,7.43070,7.36589,7.63955,7.28667,7.88441,Y,Y,N,N,0.00000,0.00000,N,N,1,63
LOGZ,rf0051,-0.58900,-0.66152,-0.40440,-0.74064,-0.17365,Y,Y,N,N,0.00000,0.00000,N,N,1,108
