Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0282,7.17865,7.07062,7.31548,7.00581,7.43070,Y,Y,N,N,0.00962,0.00000,N,N,1,28
LOGZ,rs0282,-0.12750,-0.23299,-0.03520,-0.30551,0.04391,Y,Y,N,N,0.00000,0.00000,N,N,1,178
