Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0121,6.97700,7.03461,7.35149,6.98420,7.52433,N,N,Y,N,0.04320,0.00000,N,N,2,0
LOGZ,rs0121,0.08347,-0.21980,0.12302,-0.35825,0.20214,Y,Y,N,N,0.00000,0.00002,N,N,2,210
