Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0831,7.40190,7.14984,7.58914,6.99860,7.75478,Y,Y,N,N,0.01365,0.00000,N,N,2,59
LOGZ,rs0831,0.20873,-0.02861,0.22851,-0.28573,0.27466,Y,Y,N,N,0.00000,0.00345,N,N,1,229
