Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1261,7.47391,7.40910,7.79079,7.32268,7.99963,Y,Y,N,N,0.00000,0.00000,N,N,1,69
LOGZ,rs1261,-0.54285,-0.59560,-0.28573,-0.66812,-0.10113,Y,Y,N,N,0.00000,0.00000,N,N,1,115
