Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0063,7.12103,7.05622,7.30107,6.99140,7.43791,Y,Y,N,N,0.01785,0.00000,N,N,1,20
LOGZ,rs0063,-0.16047,-0.24618,-0.06158,-0.32529,0.04391,Y,Y,N,N,0.00000,0.00000,N,N,1,173
