Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0062,7.30828,7.25066,7.41630,7.18585,7.51712,Y,Y,N,N,0.00000,0.00000,N,N,1,46
LOGZ,rs0062,-0.47033,-0.53626,-0.35825,-0.60219,-0.25277,Y,Y,N,N,0.00000,0.00000,N,N,1,126
