Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0180,7.04181,7.02021,7.27227,6.98420,7.42350,Y,Y,N,N,0.03701,0.00000,N,N,1,9
LOGZ,rf0180,-0.35825,-0.43078,-0.18025,-0.49670,-0.03520,Y,Y,N,N,0.00000,0.00000,N,N,1,143
