Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0460,7.14264,7.03461,7.30828,6.98420,7.47391,Y,Y,N,N,0.03726,0.00000,N,N,2,23
LOGZ,rf0460,0.04391,-0.14069,0.10324,-0.26595,0.17577,Y,Y,N,N,0.00000,0.00001,N,N,1,204
