Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0521,7.12103,7.07062,7.33708,7.00581,7.52433,Y,Y,N,N,0.00829,0.00000,N,N,1,20
LOGZ,rs0521,-0.34507,-0.41100,-0.16047,-0.48352,-0.00883,Y,Y,N,N,0.00000,0.00000,N,N,1,145
