Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1191,7.08502,7.04181,7.31548,6.98420,7.48112,Y,Y,N,N,0.02877,0.00000,N,N,1,15
LOGZ,rs1191,-0.20662,-0.27914,-0.02861,-0.35825,0.07687,Y,Y,N,N,0.00000,0.00000,N,N,1,166
