Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0154,7.28667,7.22906,7.56033,7.14984,7.76918,Y,Y,N,N,0.00000,0.00000,N,N,1,43
LOGZ,rf0154,-0.54285,-0.59560,-0.33188,-0.66152,-0.12750,Y,Y,N,N,0.00000,0.00000,N,N,1,115
