Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0476,7.14984,7.08502,7.32988,7.02021,7.54593,Y,Y,N,N,0.00377,0.00000,N,N,1,24
LOGZ,rf0476,-0.42418,-0.50330,-0.27914,-0.57582,-0.09454,Y,Y,N,N,0.00000,0.00000,N,N,1,133
