Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0321,7.14984,7.08502,7.36589,7.01301,7.71157,Y,Y,N,N,0.00719,0.00000,N,N,1,24
LOGZ,rf0321,-0.48352,-0.56922,-0.29233,-0.66812,-0.00883,Y,Y,N,N,0.00000,0.00000,N,N,1,124
