Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0280,7.38749,7.33708,7.50992,7.27947,7.61074,Y,Y,N,N,0.00000,0.00000,N,N,1,57
LOGZ,rf0280,-0.50989,-0.56922,-0.37803,-0.64175,-0.27255,Y,Y,N,N,0.00000,0.00000,N,N,1,120
