Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0175,7.20025,7.10663,7.33708,7.03461,7.45951,Y,Y,N,N,0.00145,0.00000,N,N,1,31
LOGZ,rs0175,-0.27914,-0.35166,-0.15388,-0.41759,-0.05498,Y,Y,N,N,0.00000,0.00000,N,N,1,155
