Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0395,7.72597,7.42350,7.88441,7.12103,8.05005,Y,Y,N,N,0.00232,0.00000,N,N,2,104
LOGZ,rf0395,0.26807,0.15599,0.28125,-0.05498,inf,Y,Y,N,N,0.00000,0.07915,N,N,1,238
