Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0060,7.13544,7.08502,7.25786,7.03461,7.36589,Y,Y,N,N,0.00042,0.00000,N,N,1,22
LOGZ,rf0060,-0.41759,-0.49670,-0.31210,-0.56263,-0.19343,Y,Y,N,N,0.00000,0.00000,N,N,1,134
