Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0076,7.21465,7.14984,7.38749,7.08502,7.56033,Y,Y,N,N,0.00002,0.00000,N,N,2,33
LOGZ,rf0076,-0.43078,-0.50330,-0.27914,-0.57582,-0.11432,Y,Y,N,N,0.00000,0.00000,N,N,1,132
