Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0860,7.61074,7.22906,7.71877,6.99860,7.84840,Y,Y,N,N,0.01393,0.00000,N,N,2,88
LOGZ,rs0860,0.20873,-0.10113,0.22851,-0.39781,0.26807,Y,Y,N,N,0.00000,0.00243,N,N,2,229
