Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0459,7.41630,7.35869,7.54593,7.30107,7.66116,Y,Y,N,N,0.00000,0.00000,N,N,1,61
LOGZ,rf0459,-0.52307,-0.62197,-0.42418,-0.69449,-0.31210,Y,Y,N,N,0.00000,0.00000,N,N,1,118
