Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0207,7.27947,7.20745,7.43791,7.13544,7.61795,Y,Y,N,N,0.00000,0.00000,N,N,1,42
LOGZ,rf0207,-0.44396,-0.51648,-0.28573,-0.58900,-0.12750,Y,Y,N,N,0.00000,0.00000,N,N,1,130
