Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0976,7.38029,7.32268,7.50992,7.26507,7.63955,Y,Y,N,N,0.00000,0.00000,N,N,1,56
LOGZ,rs0976,-0.52307,-0.60878,-0.40440,-0.68790,-0.27914,Y,Y,N,N,0.00000,0.00000,N,N,1,118
