Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0023,7.62515,7.11383,7.72597,6.99140,7.86280,Y,Y,N,N,0.01984,0.00000,N,N,3,90
LOGZ,rs0023,0.12302,-0.36485,0.13621,-0.50330,0.18895,Y,Y,N,N,0.00000,0.00000,N,N,3,216
