Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0588,7.08502,7.06342,7.63955,6.99140,7.91321,Y,Y,N,N,0.01586,0.00000,N,N,1,15
LOGZ,rs0588,-0.43078,-0.47033,0.05709,-0.56263,0.17577,Y,Y,N,N,0.00000,0.00000,N,N,2,132
