Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1105,7.16424,7.11383,7.27947,7.06342,7.37309,Y,Y,N,N,0.00006,0.00000,N,N,1,26
LOGZ,rs1105,-0.39781,-0.47693,-0.33188,-0.54285,-0.23958,Y,Y,N,N,0.00000,0.00000,N,N,1,137
