Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0388,7.21465,7.07782,7.35869,6.99140,7.52433,Y,Y,N,N,0.01834,0.00000,N,N,1,33
LOGZ,rf0388,0.15599,0.02413,0.20214,-0.20003,0.24829,Y,Y,N,N,0.00000,0.00018,N,N,1,221
