Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0967,7.05622,7.02021,7.22186,6.98420,7.33708,Y,Y,N,N,0.03685,0.00000,N,N,1,11
LOGZ,rs0967,-0.35166,-0.41759,-0.21321,-0.48352,-0.09454,Y,Y,N,N,0.00000,0.00000,N,N,1,144
