Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0340,7.25066,7.17865,7.35869,7.11383,7.46671,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGZ,rf0340,-0.48352,-0.54945,-0.35825,-0.61537,-0.23299,Y,Y,N,N,0.00000,0.00000,N,N,1,124
