Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0452,7.22906,7.08502,7.43791,6.99860,7.56753,Y,Y,N,N,0.01173,0.00000,N,N,1,35
LOGZ,rs0452,-0.23958,-0.31210,-0.01543,-0.40440,0.07028,Y,Y,N,N,0.00000,0.00000,N,N,2,161
