Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0054,7.19305,7.13544,7.32268,7.07782,7.45231,Y,Y,N,N,0.00001,0.00000,N,N,1,30
LOGZ,rs0054,-0.49670,-0.55604,-0.36485,-0.62197,-0.23299,Y,Y,N,N,0.00000,0.00000,N,N,1,122
