Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0368,7.31548,7.25786,7.43791,7.19305,7.55313,Y,Y,N,N,0.00000,0.00000,N,N,1,47
LOGZ,rf0368,-0.48352,-0.54945,-0.35825,-0.61537,-0.23958,Y,Y,N,N,0.00000,0.00000,N,N,1,124
