Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0751,7.24346,7.09943,7.37309,6.99860,7.53873,Y,Y,N,N,0.01328,0.00000,N,N,1,37
LOGZ,rs0751,0.20214,0.06369,0.22192,-0.18025,0.26147,Y,Y,N,N,0.00000,0.00045,N,N,1,228
