Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0691,7.80519,7.34428,7.94202,7.05622,8.12926,Y,Y,N,N,0.00432,0.00000,N,N,2,115
LOGZ,rs0691,0.30103,0.17577,0.29444,-0.11432,inf,N,Y,N,Y,0.00000,0.20900,N,N,1,243
