Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0184,7.20025,7.12103,7.45951,7.02741,7.74037,Y,Y,N,N,0.00434,0.00000,N,N,1,31
LOGZ,rs0184,-0.44396,-0.52307,-0.21980,-0.62197,0.01095,Y,Y,N,N,0.00000,0.00000,N,N,1,130
