Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1182,6.97700,6.99140,7.16424,-inf,7.30107,N,Y,Y,N,0.11649,0.00000,N,N,1,0
LOGZ,rs1182,-0.27914,-0.34507,-0.10773,-0.42418,0.01095,Y,Y,N,N,0.00000,0.00000,N,N,1,155
