Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
AGNFRAC,ECO00001,0.00000,-inf,0.16327,-inf,0.32653,Y,Y,Y,N,0.34056,0.00010,N,N,1,0
LOGQ,ECO00001,7.36986,7.19129,7.58414,7.01271,7.90557,Y,Y,N,N,0.03090,0.00003,N,N,1,11
LOGZ,ECO00001,0.23564,0.00677,0.26833,-0.18940,inf,Y,Y,N,Y,0.00000,0.22108,N,N,2,47
AGNFRAC,ECO00004,0.20408,0.10204,0.63265,-inf,0.91837,Y,Y,N,N,0.05389,0.01028,N,N,1,10
LOGQ,ECO00004,7.51271,7.40557,7.79843,7.29843,8.22700,Y,Y,N,N,0.00000,0.00153,N,N,1,15
LOGZ,ECO00004,-0.71252,-0.81060,-0.51635,-0.87599,-0.22209,Y,Y,N,N,0.00000,0.00090,N,N,1,18
AGNFRAC,ECO00008,0.44898,0.20408,0.81633,0.04082,0.97959,Y,Y,N,N,0.02341,0.03141,N,N,1,22
LOGQ,ECO00008,7.01271,-inf,7.19129,-inf,7.36986,Y,Y,Y,N,0.39034,0.00000,N,N,1,1
LOGZ,ECO00008,-0.74521,-0.84330,-0.61443,-0.90869,-0.45096,Y,Y,N,N,0.00000,0.00013,N,N,1,17
AGNFRAC,ECO00017,0.28571,0.14286,0.71429,0.02041,0.95918,Y,Y,N,N,0.03811,0.01634,N,N,1,14
LOGQ,ECO00017,7.36986,7.29843,7.61986,7.19129,7.94129,Y,Y,N,N,0.00007,0.00030,N,N,1,11
LOGZ,ECO00017,-0.77791,-0.84330,-0.61443,-0.90869,-0.38557,Y,Y,N,N,0.00000,0.00045,N,N,1,16
AGNFRAC,ECO00018,0.26531,0.12245,0.71429,0.02041,0.93878,Y,Y,N,N,0.04238,0.01606,N,N,1,13
LOGQ,ECO00018,7.19129,7.08414,7.36986,7.01271,7.65557,Y,Y,N,N,0.03647,0.00004,N,N,1,6
LOGZ,ECO00018,-0.71252,-0.81060,-0.58174,-0.87599,-0.38557,Y,Y,N,N,0.00000,0.00052,N,N,1,18
AGNFRAC,ECO00023,0.20408,0.10204,0.69388,0.02041,0.93878,Y,Y,N,N,0.04892,0.01412,N,N,1,10
LOGQ,ECO00023,7.11986,7.04843,7.29843,-inf,7.51271,Y,Y,N,N,0.13647,0.00000,N,N,1,4
LOGZ,ECO00023,-0.67982,-0.74521,-0.51635,-0.81060,-0.32018,Y,Y,N,N,0.00000,0.00052,N,N,1,19
AGNFRAC,ECO00027,0.18367,0.10204,0.63265,-inf,0.91837,Y,Y,N,N,0.05890,0.01079,N,N,1,9
LOGQ,ECO00027,7.29843,7.22700,7.54843,7.11986,7.86986,Y,Y,N,N,0.00096,0.00019,N,N,1,9
LOGZ,ECO00027,-0.71252,-0.81060,-0.54904,-0.87599,-0.32018,Y,Y,N,N,0.00000,0.00069,N,N,1,18
AGNFRAC,ECO00035,0.00000,0.04082,0.44898,-inf,0.81633,N,Y,Y,N,0.13190,0.00410,N,N,1,0
LOGQ,ECO00035,7.04843,7.01271,7.26271,-inf,7.61986,Y,Y,Y,N,0.29970,0.00000,N,N,1,2
LOGZ,ECO00035,-0.58174,-0.64713,-0.38557,-0.71252,-0.02592,Y,Y,N,N,0.00000,0.00403,N,N,2,22
AGNFRAC,ECO00036,0.20408,0.10204,0.67347,-inf,0.93878,Y,Y,N,N,0.05294,0.01349,N,N,1,10
LOGQ,ECO00036,7.40557,7.33414,7.69129,7.22700,8.08414,Y,Y,N,N,0.00002,0.00063,N,N,1,12
LOGZ,ECO00036,-0.71252,-0.77791,-0.51635,-0.87599,-0.18940,Y,Y,N,N,0.00000,0.00149,N,N,1,18
AGNFRAC,ECO00054,0.22449,0.12245,0.69388,0.02041,0.93878,Y,Y,N,N,0.04755,0.01537,N,N,1,11
LOGQ,ECO00054,7.22700,7.15557,7.40557,7.04843,7.65557,Y,Y,N,N,0.01036,0.00006,N,N,1,7
LOGZ,ECO00054,-0.81060,-0.90869,-0.67982,-0.97408,-0.51635,Y,Y,N,N,0.00000,0.00026,N,N,2,15
AGNFRAC,ECO00058,0.65306,0.28571,0.87755,0.08163,0.97959,Y,Y,N,N,0.01082,0.04597,N,N,1,32
LOGQ,ECO00058,7.15557,7.08414,7.33414,7.01271,7.51271,Y,Y,N,N,0.06758,0.00000,N,N,1,5
LOGZ,ECO00058,-0.81060,-0.90869,-0.67982,-0.97408,-0.54904,Y,Y,N,N,0.00000,0.00007,N,N,2,15
AGNFRAC,ECO00061,0.63265,0.22449,0.85714,0.04082,0.97959,Y,Y,N,N,0.01734,0.04260,N,N,1,31
LOGQ,ECO00061,6.97700,-inf,7.15557,-inf,7.29843,Y,Y,Y,N,0.53835,0.00000,Y,N,1,0
LOGZ,ECO00061,-0.67982,-0.77791,-0.51635,-0.84330,-0.28748,Y,Y,N,N,0.00000,0.00033,N,N,1,19
AGNFRAC,ECO00068,0.48980,0.22449,0.83673,0.04082,0.97959,Y,Y,N,N,0.01708,0.03530,N,N,1,24
LOGQ,ECO00068,7.19129,7.11986,7.36986,7.04843,7.58414,Y,Y,N,N,0.02257,0.00000,N,N,1,6
LOGZ,ECO00068,-0.74521,-0.84330,-0.61443,-0.90869,-0.41826,Y,Y,N,N,0.00000,0.00027,N,N,1,17
AGNFRAC,ECO00069,0.42857,0.22449,0.81633,0.04082,0.97959,Y,Y,N,N,0.01808,0.02897,N,N,1,21
LOGQ,ECO00069,7.22700,7.15557,7.40557,7.04843,7.61986,Y,Y,N,N,0.00768,0.00001,N,N,1,7
LOGZ,ECO00069,-0.77791,-0.84330,-0.64713,-0.90869,-0.48365,Y,Y,N,N,0.00000,0.00013,N,N,1,16
AGNFRAC,ECO00073,0.28571,0.14286,0.69388,0.02041,0.93878,Y,Y,N,N,0.03142,0.01418,N,N,1,14
LOGQ,ECO00073,7.29843,7.19129,7.51271,7.11986,7.86986,Y,Y,N,N,0.00227,0.00014,N,N,1,9
LOGZ,ECO00073,-0.67982,-0.74521,-0.51635,-0.81060,-0.28748,Y,Y,N,N,0.00000,0.00046,N,N,1,19
AGNFRAC,ECO00102,0.00000,0.02041,0.30612,-inf,0.67347,N,Y,Y,N,0.21797,0.00167,N,N,1,0
LOGQ,ECO00102,6.97700,-inf,7.36986,-inf,7.72700,Y,Y,Y,N,0.37319,0.00000,N,N,1,0
LOGZ,ECO00102,-0.54904,-0.61443,-0.22209,-0.67982,0.23564,Y,Y,N,N,0.00000,0.01827,N,N,3,23
AGNFRAC,ECO00103,0.32653,0.18367,0.71429,0.04082,0.93878,Y,Y,N,N,0.01956,0.01412,N,N,1,16
LOGQ,ECO00103,7.94129,7.79843,8.22700,7.65557,8.54843,Y,Y,N,N,0.00000,0.00675,N,N,1,27
LOGZ,ECO00103,-1.00677,-1.10486,-0.84330,-1.17025,-0.67982,Y,Y,N,N,0.00037,0.00000,N,N,1,9
AGNFRAC,ECO00105,0.57143,0.30612,0.85714,0.08163,0.97959,Y,Y,N,N,0.00823,0.03981,N,N,1,28
LOGQ,ECO00105,7.11986,7.04843,7.29843,-inf,7.47700,Y,Y,N,N,0.09693,0.00000,N,N,1,4
LOGZ,ECO00105,-0.81060,-0.87599,-0.67982,-0.94138,-0.54904,Y,Y,N,N,0.00000,0.00002,N,N,1,15
AGNFRAC,ECO00117,0.00000,0.02041,0.30612,-inf,0.59184,N,Y,Y,N,0.21787,0.00101,N,N,1,0
LOGQ,ECO00117,7.04843,7.04843,7.76271,-inf,8.11986,Y,Y,Y,N,0.14235,0.00021,N,N,2,2
LOGZ,ECO00117,-0.54904,-0.61443,0.10486,-0.67982,inf,Y,Y,N,N,0.00000,0.04947,N,N,3,23
AGNFRAC,ECO00124,0.00000,0.04082,0.40816,-inf,0.79592,N,Y,Y,N,0.14932,0.00337,N,N,1,0
LOGQ,ECO00124,7.29843,7.22700,7.86986,7.11986,8.40557,Y,Y,N,N,0.00159,0.00271,N,N,1,9
LOGZ,ECO00124,-0.67982,-0.74521,-0.25479,-0.81060,0.20294,Y,Y,N,N,0.00000,0.01459,N,N,3,19
AGNFRAC,ECO00139,0.26531,0.12245,0.71429,0.02041,0.93878,Y,Y,N,N,0.04036,0.01607,N,N,1,13
LOGQ,ECO00139,7.54843,7.44129,7.79843,7.33414,8.19129,Y,Y,N,N,0.00000,0.00116,N,N,1,16
LOGZ,ECO00139,-0.77791,-0.87599,-0.61443,-0.94138,-0.35287,Y,Y,N,N,0.00000,0.00048,N,N,1,16
AGNFRAC,ECO00141,0.24490,0.12245,0.69388,0.02041,0.93878,Y,Y,N,N,0.04002,0.01500,N,N,1,12
LOGQ,ECO00141,7.11986,7.04843,7.26271,-inf,7.47700,Y,Y,N,N,0.15875,0.00000,N,N,1,4
LOGZ,ECO00141,-0.67982,-0.74521,-0.51635,-0.81060,-0.35287,Y,Y,N,N,0.00000,0.00023,N,N,1,19
AGNFRAC,ECO00142,0.61224,0.30612,0.85714,0.10204,0.97959,Y,Y,N,N,0.00750,0.04247,N,N,1,30
LOGQ,ECO00142,7.22700,7.15557,7.40557,7.04843,7.65557,Y,Y,N,N,0.01021,0.00001,N,N,1,7
LOGZ,ECO00142,-0.74521,-0.81060,-0.58174,-0.87599,-0.41826,Y,Y,N,N,0.00000,0.00012,N,N,1,17
AGNFRAC,ECO00145,1.00000,0.42857,0.91837,0.16327,inf,N,Y,N,Y,0.00327,0.07593,N,N,1,49
LOGQ,ECO00145,7.04843,7.01271,7.19129,-inf,7.36986,Y,Y,Y,N,0.33682,0.00000,N,N,1,2
LOGZ,ECO00145,-0.90869,-0.97408,-0.77791,-1.07216,-0.64713,Y,Y,N,N,0.00001,0.00000,N,N,1,12
AGNFRAC,ECO00161,0.69388,0.20408,0.85714,0.04082,0.97959,Y,Y,N,N,0.01986,0.04082,N,N,4,34
LOGQ,ECO00161,6.97700,-inf,7.11986,-inf,7.26271,Y,Y,Y,N,0.65298,0.00000,Y,N,1,0
LOGZ,ECO00161,-0.58174,-0.64713,-0.35287,-0.74521,-0.09131,Y,Y,N,N,0.00000,0.00122,N,N,1,22
AGNFRAC,ECO00169,0.12245,0.08163,0.65306,-inf,0.93878,Y,Y,N,N,0.06540,0.01217,N,N,1,6
LOGQ,ECO00169,7.01271,-inf,7.22700,-inf,7.40557,Y,Y,Y,N,0.39365,0.00000,N,N,1,1
LOGZ,ECO00169,-0.61443,-0.67982,-0.41826,-0.74521,-0.15670,Y,Y,N,N,0.00000,0.00139,N,N,1,21
AGNFRAC,ECO00176,0.00000,0.06122,0.59184,-inf,0.89796,N,Y,Y,N,0.08950,0.00849,N,N,1,0
LOGQ,ECO00176,6.97700,-inf,7.15557,-inf,7.36986,Y,Y,Y,N,0.49803,0.00000,N,N,1,0
LOGZ,ECO00176,-0.67982,-0.77791,-0.54904,-0.84330,-0.38557,Y,Y,N,N,0.00000,0.00046,N,N,2,19
AGNFRAC,ECO00185,0.14286,0.08163,0.67347,-inf,0.93878,Y,Y,N,N,0.06303,0.01401,N,N,1,7
LOGQ,ECO00185,7.26271,7.15557,7.44129,7.08414,7.76271,Y,Y,N,N,0.00675,0.00009,N,N,1,8
LOGZ,ECO00185,-0.74521,-0.81060,-0.58174,-0.87599,-0.32018,Y,Y,N,N,0.00000,0.00140,N,N,2,17
AGNFRAC,ECO00190,0.30612,0.16327,0.75510,0.02041,0.95918,Y,Y,N,N,0.03079,0.01930,N,N,1,15
LOGQ,ECO00190,7.15557,7.04843,7.29843,-inf,7.51271,Y,Y,N,N,0.08651,0.00000,N,N,1,5
LOGZ,ECO00190,-0.71252,-0.77791,-0.54904,-0.84330,-0.41826,Y,Y,N,N,0.00000,0.00019,N,N,1,18
AGNFRAC,ECO00194,0.10204,0.06122,0.53061,-inf,0.87755,Y,Y,N,N,0.08345,0.00627,N,N,1,5
LOGQ,ECO00194,7.76271,7.65557,8.11986,7.51271,8.51271,Y,Y,N,N,0.00000,0.00601,N,N,1,22
LOGZ,ECO00194,-0.84330,-0.90869,-0.61443,-0.97408,-0.32018,Y,Y,N,N,0.00000,0.00008,N,N,1,14
AGNFRAC,ECO00200,0.20408,0.10204,0.67347,0.02041,0.93878,Y,Y,N,N,0.05081,0.01335,N,N,1,10
LOGQ,ECO00200,7.40557,7.29843,7.61986,7.19129,7.94129,Y,Y,N,N,0.00004,0.00036,N,N,1,12
LOGZ,ECO00200,-0.77791,-0.87599,-0.64713,-0.94138,-0.41826,Y,Y,N,N,0.00000,0.00048,N,N,1,16
AGNFRAC,ECO00201,0.00000,0.06122,0.55102,-inf,0.87755,N,Y,Y,N,0.09752,0.00728,N,N,1,0
LOGQ,ECO00201,7.01271,-inf,7.22700,-inf,7.44129,Y,Y,Y,N,0.33985,0.00000,N,N,1,1
LOGZ,ECO00201,-0.64713,-0.71252,-0.48365,-0.77791,-0.25479,Y,Y,N,N,0.00000,0.00116,N,N,2,20
AGNFRAC,ECO00210,0.18367,0.10204,0.65306,0.02041,0.93878,Y,Y,N,N,0.04879,0.01233,N,N,1,9
LOGQ,ECO00210,7.04843,7.01271,7.22700,-inf,7.44129,Y,Y,Y,N,0.26392,0.00000,N,N,1,2
LOGZ,ECO00210,-0.61443,-0.67982,-0.41826,-0.74521,-0.22209,Y,Y,N,N,0.00000,0.00062,N,N,1,21
AGNFRAC,ECO00213,0.32653,0.16327,0.77551,0.02041,0.97959,Y,Y,N,N,0.03313,0.02511,N,N,1,16
LOGQ,ECO00213,7.26271,7.15557,7.44129,7.08414,7.69129,Y,Y,N,N,0.00530,0.00004,N,N,1,8
LOGZ,ECO00213,-0.74521,-0.84330,-0.61443,-0.90869,-0.38557,Y,Y,N,N,0.00000,0.00077,N,N,1,17
AGNFRAC,ECO00220,0.28571,0.14286,0.69388,0.02041,0.93878,Y,Y,N,N,0.03189,0.01407,N,N,1,14
LOGQ,ECO00220,7.36986,7.29843,7.61986,7.19129,7.94129,Y,Y,N,N,0.00009,0.00034,N,N,1,11
LOGZ,ECO00220,-0.74521,-0.81060,-0.58174,-0.87599,-0.35287,Y,Y,N,N,0.00000,0.00028,N,N,1,17
AGNFRAC,ECO00231,0.00000,-inf,0.14286,-inf,0.28571,Y,Y,Y,N,0.38958,0.00007,N,N,1,0
LOGQ,ECO00231,7.40557,7.22700,7.61986,7.04843,7.90557,Y,Y,N,N,0.02159,0.00004,N,N,1,12
LOGZ,ECO00231,0.26833,0.07216,inf,-0.09131,inf,Y,Y,N,Y,0.00000,0.34231,N,N,1,48
AGNFRAC,ECO00237,0.28571,0.14286,0.65306,0.02041,0.91837,Y,Y,N,N,0.03291,0.01010,N,N,1,14
LOGQ,ECO00237,7.97700,7.83414,8.33414,7.72700,8.61986,Y,Y,N,N,0.00000,0.01449,N,N,1,28
LOGZ,ECO00237,-0.84330,-0.90869,-0.64713,-1.00677,-0.45096,Y,Y,N,N,0.00000,0.00000,N,N,1,14
AGNFRAC,ECO00242,0.28571,0.14286,0.71429,0.02041,0.93878,Y,Y,N,N,0.03488,0.01557,N,N,1,14
LOGQ,ECO00242,7.72700,7.61986,8.04843,7.51271,8.40557,Y,Y,N,N,0.00000,0.00325,N,N,1,21
LOGZ,ECO00242,-0.87599,-0.94138,-0.67982,-1.00677,-0.45096,Y,Y,N,N,0.00000,0.00006,N,N,1,13
AGNFRAC,ECO00253,0.20408,0.08163,0.59184,-inf,0.89796,Y,Y,N,N,0.05968,0.00814,N,N,1,10
LOGQ,ECO00253,7.90557,7.79843,8.26271,7.65557,8.58414,Y,Y,N,N,0.00000,0.00993,N,N,1,26
LOGZ,ECO00253,-0.87599,-0.94138,-0.67982,-1.03947,-0.45096,Y,Y,N,N,0.00000,0.00001,N,N,1,13
AGNFRAC,ECO00255,0.00000,0.04082,0.44898,-inf,0.79592,N,Y,Y,N,0.12293,0.00373,N,N,1,0
LOGQ,ECO00255,7.58414,7.47700,8.04843,7.36986,8.51271,Y,Y,N,N,0.00000,0.00680,N,N,1,17
LOGZ,ECO00255,-0.74521,-0.81060,-0.41826,-0.87599,-0.02592,Y,Y,N,N,0.00000,0.00180,N,N,1,17
AGNFRAC,ECO00257,0.26531,0.14286,0.75510,0.02041,0.95918,Y,Y,N,N,0.03824,0.02158,N,N,1,13
LOGQ,ECO00257,7.11986,7.04843,7.29843,-inf,7.51271,Y,Y,N,N,0.14561,0.00000,N,N,1,4
LOGZ,ECO00257,-0.67982,-0.74521,-0.48365,-0.81060,-0.28748,Y,Y,N,N,0.00000,0.00074,N,N,1,19
AGNFRAC,ECO00289,0.06122,0.08163,0.71429,-inf,0.95918,N,Y,N,N,0.06568,0.01668,N,N,2,3
LOGQ,ECO00289,6.97700,-inf,7.15557,-inf,7.33414,Y,Y,Y,N,0.52676,0.00000,Y,N,1,0
LOGZ,ECO00289,-0.67982,-0.74521,-0.51635,-0.81060,-0.28748,Y,Y,N,N,0.00000,0.00084,N,N,1,19
AGNFRAC,ECO00297,0.30612,0.14286,0.75510,0.02041,0.95918,Y,Y,N,N,0.03598,0.01979,N,N,1,15
LOGQ,ECO00297,7.11986,7.04843,7.26271,-inf,7.44129,Y,Y,N,N,0.15036,0.00000,N,N,1,4
LOGZ,ECO00297,-0.77791,-0.84330,-0.64713,-0.94138,-0.51635,Y,Y,N,N,0.00000,0.00011,N,N,3,16
AGNFRAC,ECO00299,0.40816,0.22449,0.79592,0.06122,0.97959,Y,Y,N,N,0.01525,0.02650,N,N,1,20
LOGQ,ECO00299,7.29843,7.19129,7.47700,7.11986,7.72700,Y,Y,N,N,0.00161,0.00003,N,N,1,9
LOGZ,ECO00299,-0.74521,-0.84330,-0.61443,-0.90869,-0.45096,Y,Y,N,N,0.00000,0.00013,N,N,1,17
AGNFRAC,ECO00302,0.10204,0.08163,0.63265,-inf,0.91837,Y,Y,N,N,0.06817,0.01170,N,N,1,5
LOGQ,ECO00302,7.15557,7.04843,7.33414,-inf,7.61986,Y,Y,N,N,0.08612,0.00001,N,N,1,5
LOGZ,ECO00302,-0.64713,-0.71252,-0.45096,-0.77791,-0.18940,Y,Y,N,N,0.00000,0.00174,N,N,1,20
AGNFRAC,ECO00315,0.24490,0.12245,0.73469,0.02041,0.95918,Y,Y,N,N,0.04466,0.01941,N,N,1,12
LOGQ,ECO00315,7.11986,7.04843,7.29843,-inf,7.47700,Y,Y,N,N,0.10959,0.00001,N,N,1,4
LOGZ,ECO00315,-0.81060,-0.90869,-0.67982,-0.97408,-0.54904,Y,Y,N,N,0.00000,0.00032,N,N,2,15
AGNFRAC,ECO00321,0.34694,0.18367,0.77551,0.04082,0.95918,Y,Y,N,N,0.02142,0.02167,N,N,1,17
LOGQ,ECO00321,7.11986,7.04843,7.29843,-inf,7.51271,Y,Y,N,N,0.11884,0.00000,N,N,1,4
LOGZ,ECO00321,-0.67982,-0.74521,-0.51635,-0.81060,-0.35287,Y,Y,N,N,0.00000,0.00018,N,N,1,19
AGNFRAC,ECO00322,0.04082,0.06122,0.51020,-inf,0.85714,N,Y,Y,N,0.09810,0.00603,N,N,1,2
LOGQ,ECO00322,7.47700,7.36986,7.76271,7.26271,8.26271,Y,Y,N,N,0.00001,0.00187,N,N,1,14
LOGZ,ECO00322,-0.74521,-0.84330,-0.54904,-0.90869,-0.18940,Y,Y,N,N,0.00000,0.00156,N,N,1,17
AGNFRAC,ECO00332,0.51020,0.24490,0.83673,0.06122,0.97959,Y,Y,N,N,0.01472,0.03476,N,N,1,25
LOGQ,ECO00332,7.51271,7.40557,7.72700,7.29843,7.97700,Y,Y,N,N,0.00000,0.00024,N,N,1,15
LOGZ,ECO00332,-0.97408,-1.07216,-0.81060,-1.13755,-0.67982,Y,Y,N,N,0.00001,0.00004,N,N,1,10
AGNFRAC,ECO00336,0.34694,0.18367,0.77551,0.02041,0.95918,Y,Y,N,N,0.02597,0.02239,N,N,1,17
LOGQ,ECO00336,7.15557,7.08414,7.33414,7.01271,7.54843,Y,Y,N,N,0.05848,0.00000,N,N,1,5
LOGZ,ECO00336,-0.71252,-0.81060,-0.58174,-0.87599,-0.41826,Y,Y,N,N,0.00000,0.00020,N,N,1,18
AGNFRAC,ECO00339,0.00000,0.02041,0.36735,-inf,0.71429,N,Y,Y,N,0.18099,0.00204,N,N,1,0
LOGQ,ECO00339,7.08414,7.01271,7.36986,-inf,7.79843,Y,Y,N,N,0.17129,0.00006,N,N,1,3
LOGZ,ECO00339,-0.61443,-0.64713,-0.38557,-0.71252,0.03947,Y,Y,N,N,0.00000,0.00576,N,N,2,21
AGNFRAC,ECO00347,0.06122,0.06122,0.57143,-inf,0.89796,Y,Y,N,N,0.08324,0.00811,N,N,1,3
LOGQ,ECO00347,7.65557,7.54843,7.97700,7.44129,8.44129,Y,Y,N,N,0.00000,0.00407,N,N,1,19
LOGZ,ECO00347,-0.77791,-0.84330,-0.54904,-0.94138,-0.18940,Y,Y,N,N,0.00000,0.00060,N,N,1,16
AGNFRAC,ECO00348,0.08163,0.08163,0.65306,-inf,0.93878,Y,Y,N,N,0.07090,0.01207,N,N,1,4
LOGQ,ECO00348,7.08414,7.01271,7.26271,-inf,7.47700,Y,Y,N,N,0.16801,0.00001,N,N,1,3
LOGZ,ECO00348,-0.74521,-0.84330,-0.61443,-0.90869,-0.45096,Y,Y,N,N,0.00000,0.00052,N,N,2,17
AGNFRAC,ECO00354,0.26531,0.14286,0.69388,0.02041,0.93878,Y,Y,N,N,0.03740,0.01530,N,N,1,13
LOGQ,ECO00354,7.58414,7.47700,7.86986,7.36986,8.26271,Y,Y,N,N,0.00000,0.00160,N,N,1,17
LOGZ,ECO00354,-0.77791,-0.87599,-0.61443,-0.94138,-0.35287,Y,Y,N,N,0.00000,0.00030,N,N,1,16
AGNFRAC,ECO00357,0.00000,0.04082,0.48980,-inf,0.85714,N,Y,Y,N,0.11475,0.00514,N,N,1,0
LOGQ,ECO00357,7.04843,7.01271,7.22700,-inf,7.47700,Y,Y,Y,N,0.32510,0.00000,N,N,1,2
LOGZ,ECO00357,-0.64713,-0.71252,-0.48365,-0.77791,-0.25479,Y,Y,N,N,0.00000,0.00101,N,N,2,20
AGNFRAC,ECO00360,0.28571,0.14286,0.77551,0.02041,0.95918,Y,Y,N,N,0.03724,0.02369,N,N,1,14
LOGQ,ECO00360,7.08414,7.01271,7.26271,-inf,7.51271,Y,Y,N,N,0.20189,0.00000,N,N,1,3
LOGZ,ECO00360,-0.64713,-0.71252,-0.48365,-0.81060,-0.22209,Y,Y,N,N,0.00000,0.00125,N,N,1,20
AGNFRAC,ECO00366,0.24490,0.12245,0.71429,0.02041,0.95918,Y,Y,N,N,0.04187,0.01722,N,N,1,12
LOGQ,ECO00366,7.15557,7.08414,7.36986,7.01271,7.61986,Y,Y,N,N,0.05915,0.00000,N,N,1,5
LOGZ,ECO00366,-0.64713,-0.71252,-0.48365,-0.81060,-0.25479,Y,Y,N,N,0.00000,0.00097,N,N,1,20
AGNFRAC,ECO00372,0.16327,0.08163,0.63265,-inf,0.91837,Y,Y,N,N,0.06451,0.01158,N,N,1,8
LOGQ,ECO00372,7.36986,7.26271,7.58414,7.19129,7.94129,Y,Y,N,N,0.00016,0.00040,N,N,1,11
LOGZ,ECO00372,-0.77791,-0.84330,-0.61443,-0.90869,-0.35287,Y,Y,N,N,0.00000,0.00098,N,N,1,16
AGNFRAC,ECO00389,0.00000,0.04082,0.51020,-inf,0.85714,N,Y,Y,N,0.10850,0.00575,N,N,1,0
LOGQ,ECO00389,7.29843,7.19129,7.58414,7.11986,8.01271,Y,Y,N,N,0.00207,0.00055,N,N,1,9
LOGZ,ECO00389,-0.71252,-0.77791,-0.51635,-0.84330,-0.15670,Y,Y,N,N,0.00000,0.00251,N,N,2,18
AGNFRAC,ECO00391,0.04082,0.06122,0.57143,-inf,0.89796,N,Y,Y,N,0.08945,0.00777,N,N,1,2
LOGQ,ECO00391,7.11986,7.04843,7.29843,-inf,7.58414,Y,Y,N,N,0.13828,0.00002,N,N,1,4
LOGZ,ECO00391,-0.64713,-0.74521,-0.51635,-0.81060,-0.25479,Y,Y,N,N,0.00000,0.00140,N,N,2,20
AGNFRAC,ECO00398,0.10204,0.08163,0.59184,-inf,0.89796,Y,Y,N,N,0.07283,0.00836,N,N,1,5
LOGQ,ECO00398,7.01271,-inf,7.19129,-inf,7.36986,Y,Y,Y,N,0.44965,0.00000,N,N,1,1
LOGZ,ECO00398,-0.67982,-0.77791,-0.54904,-0.84330,-0.38557,Y,Y,N,N,0.00000,0.00014,N,N,1,19
AGNFRAC,ECO00409,0.38776,0.22449,0.77551,0.06122,0.95918,Y,Y,N,N,0.01476,0.02136,N,N,1,19
LOGQ,ECO00409,7.76271,7.65557,8.08414,7.51271,8.40557,Y,Y,N,N,0.00000,0.00311,N,N,1,22
LOGZ,ECO00409,-0.90869,-1.00677,-0.74521,-1.07216,-0.58174,Y,Y,N,N,0.00000,0.00002,N,N,1,12
AGNFRAC,ECO00411,0.04082,0.08163,0.65306,-inf,0.93878,N,Y,Y,N,0.07707,0.01281,N,N,1,2
LOGQ,ECO00411,7.08414,7.01271,7.26271,-inf,7.61986,Y,Y,N,N,0.22819,0.00000,N,N,1,3
LOGZ,ECO00411,-0.64713,-0.71252,-0.45096,-0.77791,-0.02592,Y,Y,N,N,0.00000,0.00373,N,N,2,20
AGNFRAC,ECO00420,0.22449,0.12245,0.69388,0.02041,0.93878,Y,Y,N,N,0.04690,0.01458,N,N,1,11
LOGQ,ECO00420,7.15557,7.04843,7.33414,-inf,7.54843,Y,Y,N,N,0.08520,0.00000,N,N,1,5
LOGZ,ECO00420,-0.67982,-0.74521,-0.51635,-0.81060,-0.35287,Y,Y,N,N,0.00000,0.00041,N,N,1,19
AGNFRAC,ECO00424,0.24490,0.12245,0.63265,0.02041,0.91837,Y,Y,N,N,0.04584,0.01067,N,N,1,12
LOGQ,ECO00424,7.86986,7.76271,8.22700,7.61986,8.58414,Y,Y,N,N,0.00000,0.00852,N,N,1,25
LOGZ,ECO00424,-0.81060,-0.90869,-0.61443,-0.97408,-0.38557,Y,Y,N,N,0.00000,0.00002,N,N,1,15
AGNFRAC,ECO00435,0.30612,0.14286,0.71429,0.02041,0.93878,Y,Y,N,N,0.03153,0.01616,N,N,1,15
LOGQ,ECO00435,7.47700,7.36986,7.72700,7.26271,8.04843,Y,Y,N,N,0.00000,0.00058,N,N,1,14
LOGZ,ECO00435,-0.81060,-0.87599,-0.64713,-0.94138,-0.41826,Y,Y,N,N,0.00000,0.00023,N,N,1,15
AGNFRAC,ECO00448,0.00000,0.04082,0.40816,-inf,0.77551,N,Y,Y,N,0.15307,0.00307,N,N,1,0
LOGQ,ECO00448,7.33414,7.26271,8.04843,7.15557,8.51271,Y,Y,N,N,0.00054,0.00477,N,N,2,10
LOGZ,ECO00448,-0.67982,-0.74521,-0.15670,-0.81060,0.23564,Y,Y,N,N,0.00000,0.01871,N,N,3,19
AGNFRAC,ECO00452,0.22449,0.14286,0.75510,0.02041,0.95918,Y,Y,N,N,0.02887,0.02328,N,N,1,11
LOGQ,ECO00452,6.97700,-inf,7.15557,-inf,7.36986,Y,Y,Y,N,0.51450,0.00000,Y,N,1,0
LOGZ,ECO00452,-0.48365,-0.58174,-0.25479,-0.67982,0.03947,Y,Y,N,N,0.00000,0.00362,N,N,1,25
AGNFRAC,ECO00457,0.18367,0.10204,0.63265,-inf,0.91837,Y,Y,N,N,0.05850,0.01048,N,N,1,9
LOGQ,ECO00457,7.29843,7.22700,7.51271,7.11986,7.83414,Y,Y,N,N,0.00114,0.00018,N,N,1,9
LOGZ,ECO00457,-0.71252,-0.77791,-0.54904,-0.84330,-0.32018,Y,Y,N,N,0.00000,0.00067,N,N,1,18
