Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,ECO00194,7.69126,7.58411,7.97697,7.47697,8.44126,Y,Y,N,N,0.00000,0.00409,N,N,1,20
LOGZ,ECO00194,-0.81060,-0.87599,-0.58174,-0.94138,-0.32018,Y,Y,N,N,0.00000,0.00000,N,N,2,15
LOGQ,ECO00200,7.36983,7.26268,7.54840,7.19126,7.83411,Y,Y,N,N,0.00000,0.00034,N,N,1,11
LOGZ,ECO00200,-0.77791,-0.84330,-0.58174,-0.90869,-0.38557,Y,Y,N,N,0.00000,0.00032,N,N,2,16
LOGQ,ECO00201,7.04840,-inf,7.19126,-inf,7.36983,Y,Y,Y,N,0.37295,0.00001,N,N,1,2
LOGZ,ECO00201,-0.58174,-0.67982,-0.48365,-0.74521,-0.32018,Y,Y,N,N,0.00000,0.00061,N,N,2,22
LOGQ,ECO00210,7.04840,7.01268,7.22697,-inf,7.40554,Y,Y,Y,N,0.26743,0.00000,N,N,1,2
LOGZ,ECO00210,-0.51635,-0.61443,-0.38557,-0.64713,-0.25479,Y,Y,N,N,0.00000,0.00060,N,N,2,24
LOGQ,ECO00213,7.26268,7.15554,7.44126,7.08411,7.69126,Y,Y,N,N,0.00159,0.00025,N,N,1,8
LOGZ,ECO00213,-0.64713,-0.77791,-0.51635,-0.84330,-0.28748,Y,Y,N,N,0.00000,0.00168,N,N,2,20
LOGQ,ECO00220,7.33411,7.26268,7.54840,7.19126,7.76268,Y,Y,N,N,0.00001,0.00020,N,N,1,10
LOGZ,ECO00220,-0.64713,-0.77791,-0.51635,-0.84330,-0.32018,Y,Y,N,N,0.00000,0.00052,N,N,2,20
LOGQ,ECO00231,6.97697,7.26268,8.44126,-inf,8.69126,N,Y,Y,N,0.06083,0.02855,N,N,3,0
LOGZ,ECO00231,0.30103,-0.25479,inf,-0.38557,inf,Y,Y,N,Y,0.00000,0.35939,N,N,2,49
LOGQ,ECO00237,7.86983,7.72697,8.11983,7.61983,8.51268,Y,Y,N,N,0.00000,0.00646,N,N,1,25
LOGZ,ECO00237,-0.84330,-0.90869,-0.58174,-0.97408,-0.38557,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGQ,ECO00242,7.65554,7.54840,7.86983,7.44126,8.22697,Y,Y,N,N,0.00000,0.00133,N,N,1,19
LOGZ,ECO00242,-0.84330,-0.90869,-0.64713,-0.97408,-0.38557,Y,Y,N,N,0.00000,0.00001,N,N,2,14
LOGQ,ECO00253,7.83411,7.72697,8.08411,7.61983,8.51268,Y,Y,N,N,0.00000,0.00585,N,N,1,24
LOGZ,ECO00253,-0.84330,-0.94138,-0.64713,-1.00677,-0.41826,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGQ,ECO00255,7.54840,7.44126,7.90554,7.33411,8.44126,Y,Y,N,N,0.00000,0.00482,N,N,1,16
LOGZ,ECO00255,-0.71252,-0.77791,-0.45096,-0.87599,-0.15670,Y,Y,N,N,0.00000,0.00013,N,N,3,18
LOGQ,ECO00257,7.11983,7.04840,7.26268,-inf,7.47697,Y,Y,N,N,0.10138,0.00000,N,N,1,4
LOGZ,ECO00257,-0.54904,-0.64713,-0.41826,-0.67982,-0.25479,Y,Y,N,N,0.00000,0.00125,N,N,2,23
LOGQ,ECO00289,6.97697,-inf,7.15554,-inf,7.29840,Y,Y,Y,N,0.55750,0.00000,Y,N,1,0
LOGZ,ECO00289,-0.58174,-0.67982,-0.45096,-0.74521,-0.28748,Y,Y,N,N,0.00000,0.00042,N,N,2,22
LOGQ,ECO00297,7.08411,7.04840,7.22697,-inf,7.40554,Y,Y,N,N,0.14022,0.00001,N,N,1,3
LOGZ,ECO00297,-0.67982,-0.81060,-0.58174,-0.87599,-0.45096,Y,Y,N,N,0.00000,0.00013,N,N,3,19
LOGQ,ECO00299,7.26268,7.19126,7.44126,7.11983,7.61983,Y,Y,N,N,0.00044,0.00003,N,N,1,8
LOGZ,ECO00299,-0.61443,-0.74521,-0.51635,-0.84330,-0.35287,Y,Y,N,N,0.00000,0.00044,N,N,2,21
LOGQ,ECO00302,7.15554,7.08411,7.33411,7.01268,7.58411,Y,Y,N,N,0.05710,0.00006,N,N,1,5
LOGZ,ECO00302,-0.58174,-0.64713,-0.45096,-0.71252,-0.25479,Y,Y,N,N,0.00000,0.00219,N,N,2,22
LOGQ,ECO00315,7.11983,7.04840,7.26268,-inf,7.40554,Y,Y,N,N,0.11971,0.00003,N,N,1,4
LOGZ,ECO00315,-0.77791,-0.84330,-0.61443,-0.90869,-0.51635,Y,Y,N,N,0.00000,0.00018,N,N,2,16
LOGQ,ECO00321,7.11983,7.04840,7.26268,7.01268,7.44126,Y,Y,N,N,0.08267,0.00000,N,N,1,4
LOGZ,ECO00321,-0.54904,-0.64713,-0.45096,-0.71252,-0.28748,Y,Y,N,N,0.00000,0.00032,N,N,2,23
LOGQ,ECO00322,7.44126,7.33411,7.69126,7.26268,8.11983,Y,Y,N,N,0.00000,0.00142,N,N,1,13
LOGZ,ECO00322,-0.71252,-0.81060,-0.54904,-0.87599,-0.22209,Y,Y,N,N,0.00000,0.00028,N,N,2,18
LOGQ,ECO00332,7.40554,7.33411,7.58411,7.26268,7.76268,Y,Y,N,N,0.00000,0.00010,N,N,1,12
LOGZ,ECO00332,-0.87599,-0.97408,-0.74521,-1.00677,-0.58174,Y,Y,N,N,0.00000,0.00003,N,N,2,13
LOGQ,ECO00336,7.15554,7.08411,7.29840,7.01268,7.47697,Y,Y,N,N,0.03274,0.00001,N,N,1,5
LOGZ,ECO00336,-0.61443,-0.71252,-0.48365,-0.81060,-0.32018,Y,Y,N,N,0.00000,0.00042,N,N,2,21
LOGQ,ECO00339,7.04840,7.01268,7.26268,-inf,7.65554,Y,Y,Y,N,0.24355,0.00024,N,N,1,2
LOGZ,ECO00339,-0.58174,-0.64713,-0.45096,-0.71252,-0.22209,Y,Y,N,N,0.00000,0.00279,N,N,2,22
LOGQ,ECO00347,7.58411,7.47697,7.90554,7.40554,8.36983,Y,Y,N,N,0.00000,0.00306,N,N,1,17
LOGZ,ECO00347,-0.77791,-0.84330,-0.51635,-0.90869,-0.22209,Y,Y,N,N,0.00000,0.00006,N,N,2,16
LOGQ,ECO00348,7.08411,7.04840,7.26268,-inf,7.40554,Y,Y,N,N,0.15564,0.00004,N,N,1,3
LOGZ,ECO00348,-0.67982,-0.77791,-0.58174,-0.84330,-0.45096,Y,Y,N,N,0.00000,0.00034,N,N,2,19
LOGQ,ECO00354,7.54840,7.44126,7.76268,7.36983,8.11983,Y,Y,N,N,0.00000,0.00104,N,N,1,16
LOGZ,ECO00354,-0.81060,-0.84330,-0.54904,-0.90869,-0.28748,Y,Y,N,N,0.00000,0.00016,N,N,2,15
LOGQ,ECO00357,7.04840,-inf,7.19126,-inf,7.36983,Y,Y,Y,N,0.36992,0.00001,N,N,1,2
LOGZ,ECO00357,-0.61443,-0.67982,-0.48365,-0.74521,-0.32018,Y,Y,N,N,0.00000,0.00051,N,N,2,21
LOGQ,ECO00360,7.08411,7.01268,7.26268,-inf,7.47697,Y,Y,N,N,0.16101,0.00001,N,N,1,3
LOGZ,ECO00360,-0.54904,-0.61443,-0.38557,-0.67982,-0.22209,Y,Y,N,N,0.00000,0.00189,N,N,2,23
LOGQ,ECO00366,7.15554,7.08411,7.33411,7.01268,7.54840,Y,Y,N,N,0.03103,0.00005,N,N,1,5
LOGZ,ECO00366,-0.54904,-0.64713,-0.41826,-0.71252,-0.22209,Y,Y,N,N,0.00000,0.00180,N,N,2,23
LOGQ,ECO00372,7.33411,7.26268,7.54840,7.19126,7.86983,Y,Y,N,N,0.00002,0.00043,N,N,1,10
LOGZ,ECO00372,-0.74521,-0.81060,-0.58174,-0.87599,-0.35287,Y,Y,N,N,0.00000,0.00048,N,N,2,17
LOGQ,ECO00389,7.29840,7.19126,7.51268,7.11983,7.90554,Y,Y,N,N,0.00033,0.00070,N,N,1,9
LOGZ,ECO00389,-0.67982,-0.74521,-0.51635,-0.81060,-0.25479,Y,Y,N,N,0.00000,0.00105,N,N,2,19
LOGQ,ECO00391,7.11983,7.04840,7.26268,-inf,7.51268,Y,Y,N,N,0.11862,0.00008,N,N,1,4
LOGZ,ECO00391,-0.61443,-0.67982,-0.48365,-0.74521,-0.32018,Y,Y,N,N,0.00000,0.00105,N,N,2,21
LOGQ,ECO00398,7.01268,-inf,7.15554,-inf,7.29840,Y,Y,Y,N,0.48238,0.00000,N,N,1,1
LOGZ,ECO00398,-0.64713,-0.71252,-0.51635,-0.77791,-0.41826,Y,Y,N,N,0.00000,0.00008,N,N,2,20
LOGQ,ECO00409,7.65554,7.54840,7.83411,7.44126,8.08411,Y,Y,N,N,0.00000,0.00053,N,N,1,19
LOGZ,ECO00409,-0.87599,-0.94138,-0.71252,-1.00677,-0.51635,Y,Y,N,N,0.00000,0.00001,N,N,2,13
LOGQ,ECO00411,7.08411,7.01268,7.22697,-inf,7.47697,Y,Y,N,N,0.22000,0.00003,N,N,1,3
LOGZ,ECO00411,-0.54904,-0.64713,-0.41826,-0.67982,-0.22209,Y,Y,N,N,0.00000,0.00274,N,N,2,23
LOGQ,ECO00420,7.15554,7.08411,7.29840,7.01268,7.47697,Y,Y,N,N,0.05154,0.00001,N,N,1,5
LOGZ,ECO00420,-0.58174,-0.67982,-0.48365,-0.74521,-0.32018,Y,Y,N,N,0.00000,0.00059,N,N,2,22
LOGQ,ECO00424,7.76268,7.65554,8.04840,7.54840,8.47697,Y,Y,N,N,0.00000,0.00487,N,N,1,22
LOGZ,ECO00424,-0.81060,-0.87599,-0.58174,-0.94138,-0.32018,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGQ,ECO00435,7.40554,7.33411,7.61983,7.26268,7.86983,Y,Y,N,N,0.00000,0.00034,N,N,1,12
LOGZ,ECO00435,-0.81060,-0.84330,-0.58174,-0.90869,-0.38557,Y,Y,N,N,0.00000,0.00024,N,N,2,15
LOGQ,ECO00448,7.33411,7.26268,7.65554,7.15554,8.36983,Y,Y,N,N,0.00005,0.00354,N,N,1,10
LOGZ,ECO00448,-0.67982,-0.74521,-0.45096,-0.81060,-0.05862,Y,Y,N,N,0.00000,0.00134,N,N,3,19
LOGQ,ECO00452,6.97697,-inf,7.15554,-inf,7.29840,Y,Y,Y,N,0.53250,0.00000,Y,N,1,0
LOGZ,ECO00452,-0.41826,-0.48365,-0.18940,-0.58174,0.00677,Y,Y,N,N,0.00000,0.00492,N,N,2,27
LOGQ,ECO00457,7.29840,7.22697,7.47697,7.15554,7.76268,Y,Y,N,N,0.00015,0.00024,N,N,1,9
LOGZ,ECO00457,-0.64713,-0.74521,-0.51635,-0.81060,-0.28748,Y,Y,N,N,0.00000,0.00097,N,N,2,20
LOGQ,ECO00466,7.01268,-inf,7.15554,-inf,7.29840,Y,Y,Y,N,0.43593,0.00000,N,N,1,1
LOGZ,ECO00466,-0.64713,-0.77791,-0.51635,-0.87599,-0.38557,Y,Y,N,N,0.00000,0.00018,N,N,2,20
LOGQ,ECO00467,7.15554,7.08411,7.29840,7.01268,7.47697,Y,Y,N,N,0.05861,0.00001,N,N,1,5
LOGZ,ECO00467,-0.54904,-0.64713,-0.45096,-0.71252,-0.28748,Y,Y,N,N,0.00000,0.00056,N,N,2,23
LOGQ,ECO00470,7.29840,7.22697,7.47697,7.11983,7.76268,Y,Y,N,N,0.00024,0.00027,N,N,1,9
LOGZ,ECO00470,-0.61443,-0.71252,-0.48365,-0.81060,-0.25479,Y,Y,N,N,0.00000,0.00148,N,N,2,21
LOGQ,ECO00473,7.19126,7.11983,7.36983,7.04840,7.65554,Y,Y,N,N,0.01077,0.00011,N,N,1,6
LOGZ,ECO00473,-0.58174,-0.64713,-0.41826,-0.71252,-0.22209,Y,Y,N,N,0.00000,0.00303,N,N,2,22
LOGQ,ECO00486,7.19126,7.11983,7.36983,7.04840,7.58411,Y,Y,N,N,0.01118,0.00004,N,N,1,6
LOGZ,ECO00486,-0.58174,-0.67982,-0.45096,-0.74521,-0.28748,Y,Y,N,N,0.00000,0.00087,N,N,2,22
LOGQ,ECO00520,7.15554,7.04840,7.29840,7.01268,7.54840,Y,Y,N,N,0.06507,0.00009,N,N,1,5
LOGZ,ECO00520,-0.61443,-0.67982,-0.48365,-0.77791,-0.28748,Y,Y,N,N,0.00000,0.00177,N,N,2,21
LOGQ,ECO00526,7.29840,7.22697,7.61983,7.15554,8.26268,Y,Y,N,N,0.00013,0.00249,N,N,1,9
LOGZ,ECO00526,-0.64713,-0.71252,-0.48365,-0.81060,-0.05862,Y,Y,N,N,0.00000,0.00175,N,N,3,20
LOGQ,ECO00545,7.04840,7.01268,7.22697,-inf,7.40554,Y,Y,Y,N,0.27873,0.00000,N,N,1,2
LOGZ,ECO00545,-0.54904,-0.61443,-0.41826,-0.67982,-0.28748,Y,Y,N,N,0.00000,0.00046,N,N,2,23
LOGQ,ECO00614,7.11983,7.04840,7.29840,7.01268,7.47697,Y,Y,N,N,0.06297,0.00001,N,N,1,4
LOGZ,ECO00614,-0.61443,-0.67982,-0.48365,-0.77791,-0.32018,Y,Y,N,N,0.00000,0.00041,N,N,2,21
LOGQ,ECO00615,7.26268,7.19126,7.40554,7.11983,7.61983,Y,Y,N,N,0.00030,0.00004,N,N,1,8
LOGZ,ECO00615,-0.81060,-0.84330,-0.61443,-0.90869,-0.48365,Y,Y,N,N,0.00000,0.00017,N,N,2,15
LOGQ,ECO00617,7.44126,7.36983,7.65554,7.26268,7.97697,Y,Y,N,N,0.00000,0.00068,N,N,1,13
LOGZ,ECO00617,-0.77791,-0.81060,-0.54904,-0.87599,-0.32018,Y,Y,N,N,0.00000,0.00033,N,N,2,16
LOGQ,ECO00623,7.19126,7.11983,7.33411,7.04840,7.54840,Y,Y,N,N,0.01275,0.00003,N,N,1,6
LOGZ,ECO00623,-0.64713,-0.74521,-0.51635,-0.81060,-0.35287,Y,Y,N,N,0.00000,0.00057,N,N,2,20
LOGQ,ECO00627,7.11983,7.04840,7.29840,7.01268,7.44126,Y,Y,N,N,0.06494,0.00003,N,N,1,4
LOGZ,ECO00627,-0.77791,-0.81060,-0.58174,-0.87599,-0.45096,Y,Y,N,N,0.00000,0.00027,N,N,3,16
LOGQ,ECO00629,7.36983,7.29840,8.08411,7.19126,8.58411,Y,Y,N,N,0.00002,0.01173,N,N,1,11
LOGZ,ECO00629,-0.61443,-0.64713,-0.12401,-0.71252,0.10486,Y,Y,N,N,0.00000,0.00622,N,N,4,21
LOGQ,ECO00631,7.15554,7.08411,7.29840,7.01268,7.54840,Y,Y,N,N,0.04431,0.00014,N,N,1,5
LOGZ,ECO00631,-0.64713,-0.74521,-0.54904,-0.84330,-0.35287,Y,Y,N,N,0.00000,0.00112,N,N,2,20
LOGQ,ECO00636,6.97697,-inf,7.11983,-inf,7.26268,Y,Y,Y,N,0.67226,0.00000,Y,N,1,0
LOGZ,ECO00636,-0.32018,-0.41826,-0.18940,-0.48365,0.00677,Y,Y,N,N,0.00000,0.00268,N,N,2,30
LOGQ,ECO00639,7.40554,7.29840,7.61983,7.22697,7.94126,Y,Y,N,N,0.00000,0.00065,N,N,1,12
LOGZ,ECO00639,-0.74521,-0.81060,-0.54904,-0.87599,-0.28748,Y,Y,N,N,0.00000,0.00062,N,N,3,17
LOGQ,ECO00655,7.79840,7.69126,8.08411,7.58411,8.51268,Y,Y,N,N,0.00000,0.00637,N,N,1,23
LOGZ,ECO00655,-0.81060,-0.87599,-0.54904,-0.94138,-0.32018,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGQ,ECO00657,7.08411,7.01268,7.26268,-inf,7.44126,Y,Y,N,N,0.16060,0.00006,N,N,1,3
LOGZ,ECO00657,-0.61443,-0.71252,-0.48365,-0.77791,-0.32018,Y,Y,N,N,0.00000,0.00098,N,N,2,21
LOGQ,ECO00677,7.33411,7.26268,7.54840,7.19126,7.86983,Y,Y,N,N,0.00001,0.00049,N,N,1,10
LOGZ,ECO00677,-0.67982,-0.77791,-0.54904,-0.87599,-0.28748,Y,Y,N,N,0.00000,0.00087,N,N,2,19
LOGQ,ECO00685,6.97697,-inf,7.11983,-inf,7.26268,Y,Y,Y,N,0.62960,0.00000,Y,N,1,0
LOGZ,ECO00685,-0.58174,-0.67982,-0.45096,-0.74521,-0.28748,Y,Y,N,N,0.00000,0.00022,N,N,2,22
LOGQ,ECO00686,7.04840,7.04840,8.40554,-inf,8.69126,Y,Y,Y,N,0.10872,0.02593,N,N,2,2
LOGZ,ECO00686,0.30103,-0.48365,0.23564,-0.58174,inf,N,Y,N,Y,0.00000,0.13008,N,N,4,49
LOGQ,ECO00691,7.22697,7.11983,7.36983,7.08411,7.58411,Y,Y,N,N,0.00404,0.00009,N,N,1,7
LOGZ,ECO00691,-0.67982,-0.81060,-0.54904,-0.87599,-0.41826,Y,Y,N,N,0.00000,0.00067,N,N,3,19
LOGQ,ECO00695,6.97697,-inf,7.11983,-inf,7.26268,Y,Y,Y,N,0.56254,0.00000,Y,N,1,0
LOGZ,ECO00695,-0.64713,-0.77791,-0.54904,-0.84330,-0.45096,Y,Y,N,N,0.00000,0.00011,N,N,2,20
LOGQ,ECO00700,7.76268,7.65554,8.19126,7.54840,8.58411,Y,Y,N,N,0.00000,0.01113,N,N,1,22
LOGZ,ECO00700,-0.74521,-0.81060,-0.45096,-0.87599,-0.25479,Y,Y,N,N,0.00000,0.00001,N,N,1,17
LOGQ,ECO00705,7.11983,7.04840,7.29840,7.01268,7.47697,Y,Y,N,N,0.07585,0.00006,N,N,1,4
LOGZ,ECO00705,-0.64713,-0.74521,-0.54904,-0.81060,-0.38557,Y,Y,N,N,0.00000,0.00055,N,N,2,20
LOGQ,ECO00709,7.08411,7.01268,7.22697,-inf,7.40554,Y,Y,N,N,0.25293,0.00001,N,N,1,3
LOGZ,ECO00709,-0.61443,-0.67982,-0.48365,-0.77791,-0.35287,Y,Y,N,N,0.00000,0.00038,N,N,2,21
LOGQ,ECO00721,7.33411,7.22697,7.47697,7.15554,7.72697,Y,Y,N,N,0.00003,0.00015,N,N,1,10
LOGZ,ECO00721,-0.77791,-0.84330,-0.58174,-0.87599,-0.38557,Y,Y,N,N,0.00000,0.00046,N,N,3,16
LOGQ,ECO00722,7.15554,7.08411,7.29840,7.01268,7.51268,Y,Y,N,N,0.04047,0.00006,N,N,1,5
LOGZ,ECO00722,-0.64713,-0.77791,-0.54904,-0.84330,-0.38557,Y,Y,N,N,0.00000,0.00074,N,N,2,20
LOGQ,ECO00723,7.29840,7.22697,7.51268,7.15554,7.83411,Y,Y,N,N,0.00011,0.00052,N,N,1,9
LOGZ,ECO00723,-0.64713,-0.74521,-0.48365,-0.81060,-0.22209,Y,Y,N,N,0.00000,0.00188,N,N,2,20
LOGQ,ECO00734,7.11983,7.04840,7.26268,-inf,7.47697,Y,Y,N,N,0.09702,0.00001,N,N,1,4
LOGZ,ECO00734,-0.58174,-0.64713,-0.45096,-0.71252,-0.28748,Y,Y,N,N,0.00000,0.00101,N,N,2,22
LOGQ,ECO00754,7.08411,7.01268,7.29840,-inf,7.69126,Y,Y,N,N,0.18052,0.00021,N,N,1,3
LOGZ,ECO00754,-0.54904,-0.61443,-0.38557,-0.67982,-0.15670,Y,Y,N,N,0.00000,0.00496,N,N,2,23
LOGQ,ECO00758,7.04840,7.01268,7.19126,-inf,7.36983,Y,Y,Y,N,0.31954,0.00000,N,N,1,2
LOGZ,ECO00758,-0.51635,-0.61443,-0.38557,-0.64713,-0.25479,Y,Y,N,N,0.00000,0.00032,N,N,2,24
