Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,ECO02424,7.01268,-inf,7.19126,-inf,7.40554,Y,Y,Y,N,0.40769,0.00001,N,N,1,1
LOGZ,ECO02424,-0.61443,-0.67982,-0.48365,-0.74521,-0.35287,Y,Y,N,N,0.00000,0.00030,N,N,2,21
AGNFRAC,ECO02426,0.00000,0.06122,0.55102,-inf,0.87755,N,Y,Y,N,0.09697,0.00721,N,N,1,0
LOGQ,ECO02426,7.22697,7.11983,7.44126,7.04840,7.97697,Y,Y,N,N,0.01630,0.00090,N,N,1,7
LOGZ,ECO02426,-0.61443,-0.67982,-0.48365,-0.74521,-0.18940,Y,Y,N,N,0.00000,0.00171,N,N,2,21
AGNFRAC,ECO02429,0.00000,0.04082,0.53061,-inf,0.87755,N,Y,Y,N,0.14452,0.00721,N,N,1,0
LOGQ,ECO02429,6.97697,7.11983,8.33411,-inf,8.61983,N,Y,Y,N,0.09123,0.01507,N,N,3,0
LOGZ,ECO02429,0.30103,-0.32018,0.26833,-0.41826,inf,N,Y,N,Y,0.00000,0.20340,N,N,2,49
AGNFRAC,ECO02430,0.00000,0.04082,0.51020,-inf,0.87755,N,Y,Y,N,0.15924,0.00697,N,N,1,0
LOGQ,ECO02430,6.97697,7.04840,7.90554,-inf,8.19126,N,Y,Y,N,0.15664,0.00008,N,N,2,0
LOGZ,ECO02430,0.30103,-0.22209,0.26833,-0.32018,inf,N,Y,N,Y,0.00000,0.17630,N,N,2,49
AGNFRAC,ECO02432,0.00000,0.02041,0.42857,-inf,0.83673,N,Y,Y,N,0.18151,0.00469,N,N,1,0
LOGQ,ECO02432,6.97697,-inf,7.69126,-inf,8.15554,Y,Y,Y,N,0.28579,0.00021,N,N,1,0
LOGZ,ECO02432,-0.28748,-0.35287,0.03947,-0.45096,0.26833,Y,Y,N,N,0.00000,0.04484,N,N,2,31
AGNFRAC,ECO02433,0.00000,0.06122,0.59184,-inf,0.89796,N,Y,Y,N,0.08567,0.00866,N,N,1,0
LOGQ,ECO02433,7.04840,7.01268,7.22697,-inf,7.51268,Y,Y,Y,N,0.27076,0.00005,N,N,1,2
LOGZ,ECO02433,-0.64713,-0.71252,-0.51635,-0.77791,-0.35287,Y,Y,N,N,0.00000,0.00048,N,N,2,20
AGNFRAC,ECO02439,0.00000,0.04082,0.53061,-inf,0.89796,N,Y,Y,N,0.15127,0.00765,N,N,1,0
LOGQ,ECO02439,8.29840,7.51268,8.54840,7.01268,8.69126,Y,Y,N,N,0.04197,0.05105,N,N,3,37
LOGZ,ECO02439,0.30103,-0.15670,inf,-0.38557,inf,Y,Y,N,Y,0.00000,0.33510,N,N,2,49
AGNFRAC,ECO02443,0.00000,0.04082,0.57143,-inf,0.91837,N,Y,Y,N,0.14127,0.01085,N,N,1,0
LOGQ,ECO02443,8.72697,7.86983,8.61983,7.08411,inf,N,Y,N,Y,0.01633,0.10515,N,N,3,49
LOGZ,ECO02443,0.23564,-0.05862,0.26833,-0.38557,inf,Y,Y,N,Y,0.00000,0.21281,N,N,3,47
AGNFRAC,ECO02451,0.00000,0.04082,0.51020,-inf,0.85714,N,Y,Y,N,0.11249,0.00592,N,N,1,0
LOGQ,ECO02451,7.08411,7.01268,7.29840,-inf,7.79840,Y,Y,N,N,0.19907,0.00046,N,N,1,3
LOGZ,ECO02451,-0.58174,-0.64713,-0.45096,-0.71252,-0.18940,Y,Y,N,N,0.00000,0.00259,N,N,2,22
AGNFRAC,ECO02452,0.00000,0.04082,0.55102,-inf,0.89796,N,Y,Y,N,0.13091,0.00844,N,N,1,0
LOGQ,ECO02452,8.22697,7.65554,8.51268,7.01268,8.69126,Y,Y,N,N,0.02876,0.04095,N,N,3,35
LOGZ,ECO02452,0.30103,-0.05862,inf,-0.32018,inf,Y,Y,N,Y,0.00000,0.40316,N,N,2,49
AGNFRAC,ECO02455,0.00000,0.04082,0.42857,-inf,0.79592,N,Y,Y,N,0.14785,0.00336,N,N,1,0
LOGQ,ECO02455,7.22697,7.11983,7.58411,-inf,7.83411,Y,Y,N,N,0.06347,0.00000,N,N,2,7
LOGZ,ECO02455,0.30103,-0.05862,inf,-0.15670,inf,Y,Y,N,Y,0.00000,0.30505,N,N,1,49
AGNFRAC,ECO02457,0.00000,0.04082,0.44898,-inf,0.79592,N,Y,Y,N,0.14699,0.00367,N,N,1,0
LOGQ,ECO02457,6.97697,-inf,7.19126,-inf,7.58411,Y,Y,Y,N,0.51138,0.00002,Y,N,1,0
LOGZ,ECO02457,-0.51635,-0.58174,-0.35287,-0.64713,-0.18940,Y,Y,N,N,0.00000,0.00111,N,N,2,24
AGNFRAC,ECO02458,0.00000,0.02041,0.40816,-inf,0.81633,N,Y,Y,N,0.18004,0.00390,N,N,1,0
LOGQ,ECO02458,6.97697,-inf,7.51268,-inf,8.15554,Y,Y,Y,N,0.36852,0.00037,N,N,1,0
LOGZ,ECO02458,-0.45096,-0.48365,-0.15670,-0.54904,0.23564,Y,Y,N,N,0.00000,0.02051,N,N,3,26
AGNFRAC,ECO02459,0.00000,0.04082,0.53061,-inf,0.87755,N,Y,Y,N,0.14212,0.00723,N,N,1,0
LOGQ,ECO02459,6.97697,7.15554,8.29840,-inf,8.58411,N,Y,Y,N,0.07896,0.01044,N,N,2,0
LOGZ,ECO02459,0.30103,-0.25479,inf,-0.35287,inf,Y,Y,N,Y,0.00000,0.28405,N,N,2,49
AGNFRAC,ECO02464,0.00000,0.06122,0.57143,-inf,0.89796,N,Y,Y,N,0.10096,0.00808,N,N,1,0
LOGQ,ECO02464,7.04840,7.01268,7.26268,-inf,7.47697,Y,Y,Y,N,0.23613,0.00008,N,N,1,2
LOGZ,ECO02464,-0.74521,-0.84330,-0.64713,-0.90869,-0.51635,Y,Y,N,N,0.00000,0.00007,N,N,2,17
AGNFRAC,ECO02465,0.00000,0.02041,0.42857,-inf,0.81633,N,Y,Y,N,0.17463,0.00400,N,N,1,0
LOGQ,ECO02465,6.97697,-inf,7.36983,-inf,8.01268,Y,Y,Y,N,0.41082,0.00015,N,N,1,0
LOGZ,ECO02465,-0.45096,-0.48365,-0.22209,-0.58174,0.17025,Y,Y,N,N,0.00000,0.01126,N,N,3,26
AGNFRAC,ECO02466,0.00000,0.02041,0.36735,-inf,0.77551,N,Y,Y,N,0.20402,0.00333,N,N,1,0
LOGQ,ECO02466,6.97697,7.01268,7.83411,-inf,8.22697,N,Y,Y,N,0.25244,0.00051,N,N,2,0
LOGZ,ECO02466,-0.28748,-0.32018,0.17025,-0.38557,inf,Y,Y,N,N,0.00000,0.08527,N,N,2,31
AGNFRAC,ECO02467,0.00000,0.06122,0.55102,-inf,0.87755,N,Y,Y,N,0.09293,0.00699,N,N,1,0
LOGQ,ECO02467,7.33411,7.26268,7.65554,7.15554,8.15554,Y,Y,N,N,0.00022,0.00165,N,N,1,10
LOGZ,ECO02467,-0.67982,-0.74521,-0.48365,-0.81060,-0.18940,Y,Y,N,N,0.00000,0.00063,N,N,2,19
AGNFRAC,ECO02469,0.00000,0.04082,0.57143,-inf,0.89796,N,Y,Y,N,0.12523,0.00913,N,N,1,0
LOGQ,ECO02469,6.97697,7.26268,8.40554,-inf,8.65554,N,Y,Y,N,0.05124,0.02308,N,N,4,0
LOGZ,ECO02469,0.30103,-0.25479,0.26833,-0.38557,inf,N,Y,N,Y,0.00000,0.21780,N,N,2,49
AGNFRAC,ECO02470,0.00000,0.02041,0.44898,-inf,0.83673,N,Y,Y,N,0.16735,0.00521,N,N,1,0
LOGQ,ECO02470,6.97697,-inf,7.44126,-inf,7.94126,Y,Y,Y,N,0.34651,0.00002,N,N,1,0
LOGZ,ECO02470,-0.32018,-0.38557,-0.12401,-0.48365,0.20294,Y,Y,N,N,0.00000,0.01616,N,N,2,30
AGNFRAC,ECO02475,0.00000,0.04082,0.48980,-inf,0.87755,N,Y,Y,N,0.15610,0.00636,N,N,1,0
LOGQ,ECO02475,6.97697,7.04840,8.19126,-inf,8.54840,N,Y,Y,N,0.14570,0.00705,N,N,2,0
LOGZ,ECO02475,-0.32018,-0.35287,0.20294,-0.48365,inf,Y,Y,N,N,0.00000,0.11218,N,N,2,30
AGNFRAC,ECO02476,0.00000,0.02041,0.38776,-inf,0.77551,N,Y,Y,N,0.17882,0.00318,N,N,1,0
LOGQ,ECO02476,6.97697,-inf,7.54840,-inf,8.36983,Y,Y,Y,N,0.39744,0.00256,N,N,2,0
LOGZ,ECO02476,-0.48365,-0.54904,-0.22209,-0.61443,0.23564,Y,Y,N,N,0.00000,0.02231,N,N,2,25
AGNFRAC,ECO02481,0.00000,0.04082,0.53061,-inf,0.89796,N,Y,Y,N,0.15515,0.00773,N,N,1,0
LOGQ,ECO02481,6.97697,7.04840,7.97697,-inf,8.29840,N,Y,Y,N,0.15241,0.00054,N,N,2,0
LOGZ,ECO02481,-0.25479,-0.28748,0.23564,-0.35287,inf,Y,Y,N,N,0.00000,0.13508,N,N,2,32
AGNFRAC,ECO02484,0.67347,0.24490,0.85714,0.04082,0.97959,Y,Y,N,N,0.01760,0.04207,N,N,1,33
LOGQ,ECO02484,6.97697,-inf,7.11983,-inf,7.26268,Y,Y,Y,N,0.65189,0.00000,Y,N,1,0
LOGZ,ECO02484,-0.02592,-0.12401,0.17025,-0.18940,0.26833,Y,Y,N,N,0.00000,0.04469,N,N,1,39
AGNFRAC,ECO02485,0.00000,0.04082,0.57143,-inf,0.91837,N,Y,Y,N,0.13382,0.00953,N,N,1,0
LOGQ,ECO02485,8.40554,7.72697,8.58411,7.04840,inf,Y,Y,N,N,0.02187,0.06449,N,N,3,40
LOGZ,ECO02485,0.30103,-0.09131,0.26833,-0.35287,inf,N,Y,N,Y,0.00000,0.28628,N,N,2,49
AGNFRAC,ECO02487,0.00000,0.04082,0.48980,-inf,0.85714,N,Y,Y,N,0.13491,0.00528,N,N,1,0
LOGQ,ECO02487,6.97697,-inf,7.19126,-inf,7.51268,Y,Y,Y,N,0.51176,0.00001,Y,N,1,0
LOGZ,ECO02487,-0.28748,-0.38557,-0.15670,-0.45096,0.03947,Y,Y,N,N,0.00000,0.00434,N,N,2,31
AGNFRAC,ECO02488,0.00000,0.02041,0.42857,-inf,0.81633,N,Y,Y,N,0.18811,0.00446,N,N,1,0
LOGQ,ECO02488,6.97697,7.01268,7.72697,-inf,8.04840,N,Y,Y,N,0.22958,0.00002,N,N,2,0
LOGZ,ECO02488,0.30103,-0.18940,0.26833,-0.28748,inf,N,Y,N,Y,0.00000,0.17753,N,N,2,49
AGNFRAC,ECO02490,0.00000,0.04082,0.51020,-inf,0.87755,N,Y,Y,N,0.14487,0.00697,N,N,1,0
LOGQ,ECO02490,8.19126,7.29840,8.44126,-inf,8.69126,Y,Y,N,N,0.05098,0.02654,N,N,3,34
LOGZ,ECO02490,0.30103,-0.25479,0.26833,-0.38557,inf,N,Y,N,Y,0.00000,0.27725,N,N,2,49
AGNFRAC,ECO02492,0.00000,0.02041,0.40816,-inf,0.79592,N,Y,Y,N,0.18821,0.00380,N,N,1,0
LOGQ,ECO02492,6.97697,-inf,8.01268,-inf,8.51268,Y,Y,Y,N,0.28046,0.00507,N,N,2,0
LOGZ,ECO02492,-0.32018,-0.45096,0.10486,-0.54904,inf,Y,Y,N,N,0.00000,0.06470,N,N,3,30
AGNFRAC,ECO02495,0.00000,0.04082,0.48980,-inf,0.87755,N,Y,Y,N,0.15926,0.00669,N,N,1,0
LOGQ,ECO02495,6.97697,7.15554,8.47697,-inf,8.69126,N,Y,Y,N,0.08937,0.03300,N,N,3,0
LOGZ,ECO02495,0.30103,-0.32018,0.26833,-0.48365,inf,N,Y,N,Y,0.00000,0.19928,N,N,2,49
AGNFRAC,ECO02504,0.00000,0.04082,0.42857,-inf,0.79592,N,Y,Y,N,0.15660,0.00370,N,N,1,0
LOGQ,ECO02504,6.97697,-inf,7.22697,-inf,7.76268,Y,Y,Y,N,0.48282,0.00007,N,N,1,0
LOGZ,ECO02504,-0.48365,-0.58174,-0.32018,-0.64713,-0.09131,Y,Y,N,N,0.00000,0.00381,N,N,2,25
AGNFRAC,ECO02505,0.00000,0.04082,0.53061,-inf,0.87755,N,Y,Y,N,0.14253,0.00752,N,N,1,0
LOGQ,ECO02505,8.22697,7.33411,8.47697,-inf,8.69126,Y,Y,N,N,0.04931,0.03282,N,N,3,35
LOGZ,ECO02505,0.30103,-0.22209,0.26833,-0.38557,inf,N,Y,N,Y,0.00000,0.27966,N,N,2,49
AGNFRAC,ECO02506,0.00000,0.02041,0.44898,-inf,0.83673,N,Y,Y,N,0.16930,0.00506,N,N,1,0
LOGQ,ECO02506,6.97697,-inf,7.65554,-inf,8.15554,Y,Y,Y,N,0.28483,0.00019,N,N,1,0
LOGZ,ECO02506,-0.32018,-0.41826,-0.05862,-0.48365,0.26833,Y,Y,N,N,0.00000,0.02904,N,N,2,30
AGNFRAC,ECO02514,0.00000,0.04082,0.42857,-inf,0.79592,N,Y,Y,N,0.15065,0.00345,N,N,1,0
LOGQ,ECO02514,7.04840,7.01268,7.33411,-inf,8.29840,Y,Y,Y,N,0.25820,0.00283,N,N,1,2
LOGZ,ECO02514,-0.58174,-0.64713,-0.41826,-0.71252,0.07216,Y,Y,N,N,0.00000,0.00576,N,N,2,22
AGNFRAC,ECO02521,0.00000,0.02041,0.48980,-inf,0.87755,N,Y,Y,N,0.16350,0.00635,N,N,1,0
LOGQ,ECO02521,6.97697,7.19126,8.47697,-inf,8.69126,N,Y,Y,N,0.07556,0.03642,N,N,3,0
LOGZ,ECO02521,0.30103,-0.28748,0.26833,-0.45096,inf,N,Y,N,Y,0.00000,0.25191,N,N,2,49
AGNFRAC,ECO02525,0.10204,0.08163,0.61224,-inf,0.91837,Y,Y,N,N,0.07218,0.01021,N,N,1,5
LOGQ,ECO02525,7.26268,7.15554,7.47697,7.08411,7.83411,Y,Y,N,N,0.00479,0.00042,N,N,1,8
LOGZ,ECO02525,-0.67982,-0.74521,-0.51635,-0.81060,-0.32018,Y,Y,N,N,0.00000,0.00059,N,N,2,19
AGNFRAC,ECO02532,0.00000,0.08163,0.63265,-inf,0.91837,N,Y,Y,N,0.07754,0.01146,N,N,1,0
LOGQ,ECO02532,6.97697,-inf,7.15554,-inf,7.36983,Y,Y,Y,N,0.50183,0.00002,Y,N,1,0
LOGZ,ECO02532,-0.61443,-0.67982,-0.48365,-0.77791,-0.35287,Y,Y,N,N,0.00000,0.00042,N,N,2,21
AGNFRAC,ECO02538,0.00000,0.04082,0.51020,-inf,0.85714,N,Y,Y,N,0.11392,0.00583,N,N,1,0
LOGQ,ECO02538,7.15554,7.04840,7.36983,-inf,7.90554,Y,Y,N,N,0.08202,0.00094,N,N,1,5
LOGZ,ECO02538,-0.64713,-0.71252,-0.48365,-0.77791,-0.18940,Y,Y,N,N,0.00000,0.00183,N,N,2,20
AGNFRAC,ECO02542,0.00000,0.04082,0.51020,-inf,0.87755,N,Y,Y,N,0.15088,0.00675,N,N,1,0
LOGQ,ECO02542,6.97697,7.01268,8.01268,-inf,8.44126,N,Y,Y,N,0.17740,0.00308,N,N,3,0
LOGZ,ECO02542,-0.32018,-0.41826,0.13755,-0.48365,inf,Y,Y,N,N,0.00000,0.06006,N,N,2,30
AGNFRAC,ECO02545,0.00000,0.04082,0.57143,-inf,0.89796,N,Y,Y,N,0.12992,0.00892,N,N,1,0
LOGQ,ECO02545,8.19126,7.36983,8.44126,-inf,8.69126,Y,Y,N,N,0.04837,0.02823,N,N,3,34
LOGZ,ECO02545,0.30103,-0.22209,inf,-0.35287,inf,Y,Y,N,Y,0.00000,0.29515,N,N,2,49
AGNFRAC,ECO02548,0.00000,0.06122,0.59184,-inf,0.89796,N,Y,Y,N,0.08732,0.00901,N,N,1,0
LOGQ,ECO02548,7.44126,7.33411,7.72697,7.22697,8.19126,Y,Y,N,N,0.00001,0.00180,N,N,1,13
LOGZ,ECO02548,-0.74521,-0.81060,-0.54904,-0.87599,-0.28748,Y,Y,N,N,0.00000,0.00016,N,N,2,17
AGNFRAC,ECO02561,0.00000,0.02041,0.42857,-inf,0.81633,N,Y,Y,N,0.17698,0.00422,N,N,1,0
LOGQ,ECO02561,6.97697,-inf,7.40554,-inf,8.01268,Y,Y,Y,N,0.38547,0.00011,N,N,1,0
LOGZ,ECO02561,-0.32018,-0.48365,-0.18940,-0.54904,0.20294,Y,Y,N,N,0.00000,0.01472,N,N,2,30
AGNFRAC,ECO02573,0.00000,0.02041,0.42857,-inf,0.81633,N,Y,Y,N,0.17066,0.00435,N,N,1,0
LOGQ,ECO02573,6.97697,-inf,8.04840,-inf,8.58411,Y,Y,Y,N,0.31770,0.00885,N,N,2,0
LOGZ,ECO02573,-0.48365,-0.54904,0.03947,-0.61443,0.26833,Y,Y,N,N,0.00000,0.04626,N,N,2,25
AGNFRAC,ECO02574,0.00000,0.02041,0.40816,-inf,0.79592,N,Y,Y,N,0.17476,0.00374,N,N,1,0
LOGQ,ECO02574,6.97697,-inf,7.61983,-inf,8.36983,Y,Y,Y,N,0.39721,0.00290,N,N,1,0
LOGZ,ECO02574,-0.51635,-0.58174,-0.18940,-0.64713,0.23564,Y,Y,N,N,0.00000,0.01762,N,N,2,24
AGNFRAC,ECO02578,0.00000,0.06122,0.59184,-inf,0.89796,N,Y,Y,N,0.09129,0.00825,N,N,1,0
LOGQ,ECO02578,6.97697,-inf,7.19126,-inf,7.44126,Y,Y,Y,N,0.45638,0.00001,N,N,1,0
LOGZ,ECO02578,-0.58174,-0.67982,-0.48365,-0.71252,-0.32018,Y,Y,N,N,0.00000,0.00048,N,N,2,22
AGNFRAC,ECO02580,0.34694,0.16327,0.73469,0.02041,0.95918,Y,Y,N,N,0.02545,0.01779,N,N,1,17
LOGQ,ECO02580,7.54840,7.36983,7.76268,7.22697,7.94126,Y,Y,N,N,0.00039,0.00000,N,N,1,16
LOGZ,ECO02580,0.26833,0.03947,0.26833,-0.09131,inf,Y,Y,N,Y,0.00000,0.27469,N,N,1,48
AGNFRAC,ECO02582,0.00000,0.02041,0.44898,-inf,0.83673,N,Y,Y,N,0.17823,0.00503,N,N,1,0
LOGQ,ECO02582,6.97697,-inf,7.72697,-inf,8.22697,Y,Y,Y,N,0.28245,0.00086,N,N,1,0
LOGZ,ECO02582,-0.32018,-0.38557,0.00677,-0.48365,0.26833,Y,Y,N,N,0.00000,0.03546,N,N,2,30
AGNFRAC,ECO02585,0.00000,0.02041,0.40816,-inf,0.79592,N,Y,Y,N,0.17370,0.00357,N,N,1,0
LOGQ,ECO02585,6.97697,-inf,7.47697,-inf,8.29840,Y,Y,Y,N,0.43256,0.00161,N,N,1,0
LOGZ,ECO02585,-0.48365,-0.58174,-0.25479,-0.64713,0.23564,Y,Y,N,N,0.00000,0.02002,N,N,2,25
AGNFRAC,ECO02589,0.00000,0.04082,0.55102,-inf,0.89796,N,Y,Y,N,0.13785,0.00843,N,N,1,0
LOGQ,ECO02589,6.97697,7.08411,8.26268,-inf,8.61983,N,Y,Y,N,0.09949,0.01126,N,N,3,0
LOGZ,ECO02589,0.30103,-0.32018,0.23564,-0.45096,inf,N,Y,N,Y,0.00000,0.14228,N,N,2,49
AGNFRAC,ECO02591,0.00000,0.10204,0.75510,-inf,0.95918,N,Y,Y,N,0.06401,0.02120,N,N,1,0
LOGQ,ECO02591,6.97697,-inf,7.15554,-inf,7.33411,Y,Y,Y,N,0.57432,0.00000,Y,N,1,0
LOGZ,ECO02591,-0.41826,-0.51635,-0.25479,-0.61443,-0.09131,Y,Y,N,N,0.00000,0.00199,N,N,2,27
AGNFRAC,ECO02593,0.40816,0.18367,0.81633,0.02041,0.97959,Y,Y,N,N,0.03093,0.02999,N,N,1,20
LOGQ,ECO02593,7.19126,7.08411,7.36983,7.01268,7.58411,Y,Y,N,N,0.03586,0.00006,N,N,1,6
LOGZ,ECO02593,-0.71252,-0.81060,-0.58174,-0.87599,-0.45096,Y,Y,N,N,0.00000,0.00033,N,N,2,18
AGNFRAC,ECO02595,0.00000,0.02041,0.42857,-inf,0.81633,N,Y,Y,N,0.18343,0.00412,N,N,1,0
LOGQ,ECO02595,6.97697,-inf,7.54840,-inf,8.11983,Y,Y,Y,N,0.34224,0.00021,N,N,1,0
LOGZ,ECO02595,-0.32018,-0.41826,-0.09131,-0.51635,0.26833,Y,Y,N,N,0.00000,0.02791,N,N,2,30
AGNFRAC,ECO02598,0.00000,0.06122,0.59184,-inf,0.89796,N,Y,Y,N,0.09414,0.00829,N,N,1,0
LOGQ,ECO02598,6.97697,-inf,7.19126,-inf,7.40554,Y,Y,Y,N,0.49523,0.00002,N,N,1,0
LOGZ,ECO02598,-0.61443,-0.67982,-0.48365,-0.74521,-0.35287,Y,Y,N,N,0.00000,0.00055,N,N,2,21
AGNFRAC,ECO02599,0.00000,0.02041,0.42857,-inf,0.81633,N,Y,Y,N,0.16668,0.00397,N,N,1,0
LOGQ,ECO02599,6.97697,-inf,7.36983,-inf,8.19126,Y,Y,Y,N,0.45768,0.00088,N,N,2,0
LOGZ,ECO02599,-0.48365,-0.54904,-0.25479,-0.61443,0.23564,Y,Y,N,N,0.00000,0.01828,N,N,2,25
AGNFRAC,ECO02602,0.00000,0.02041,0.44898,-inf,0.83673,N,Y,Y,N,0.18088,0.00466,N,N,1,0
LOGQ,ECO02602,6.97697,7.04840,8.36983,-inf,8.65554,N,Y,Y,N,0.14978,0.01890,N,N,2,0
LOGZ,ECO02602,0.30103,-0.35287,0.26833,-0.45096,inf,N,Y,N,Y,0.00000,0.21268,N,N,2,49
AGNFRAC,ECO02604,0.00000,0.06122,0.57143,-inf,0.89796,N,Y,Y,N,0.09301,0.00751,N,N,1,0
LOGQ,ECO02604,7.08411,7.01268,7.29840,-inf,7.65554,Y,Y,N,N,0.18871,0.00019,N,N,1,3
LOGZ,ECO02604,-0.58174,-0.64713,-0.45096,-0.71252,-0.25479,Y,Y,N,N,0.00000,0.00130,N,N,2,22
AGNFRAC,ECO02608,0.00000,0.02041,0.40816,-inf,0.79592,N,Y,Y,N,0.18020,0.00342,N,N,1,0
LOGQ,ECO02608,6.97697,-inf,7.33411,-inf,7.94126,Y,Y,Y,N,0.43905,0.00007,N,N,1,0
LOGZ,ECO02608,-0.45096,-0.51635,-0.25479,-0.58174,0.10486,Y,Y,N,N,0.00000,0.00736,N,N,3,26
AGNFRAC,ECO02619,0.00000,0.02041,0.48980,-inf,0.85714,N,Y,Y,N,0.16228,0.00623,N,N,1,0
LOGQ,ECO02619,6.97697,7.04840,8.11983,-inf,8.47697,N,Y,Y,N,0.12857,0.00485,N,N,2,0
LOGZ,ECO02619,0.30103,-0.22209,inf,-0.32018,inf,Y,Y,N,Y,0.00000,0.30075,N,N,2,49
AGNFRAC,ECO02623,0.00000,0.02041,0.48980,-inf,0.85714,N,Y,Y,N,0.16194,0.00593,N,N,1,0
LOGQ,ECO02623,6.97697,7.08411,8.36983,-inf,8.65554,N,Y,Y,N,0.11547,0.01728,N,N,2,0
LOGZ,ECO02623,0.30103,-0.35287,0.26833,-0.45096,inf,N,Y,N,Y,0.00000,0.19084,N,N,2,49
AGNFRAC,ECO02624,0.00000,0.06122,0.59184,-inf,0.89796,N,Y,Y,N,0.09730,0.00828,N,N,1,0
LOGQ,ECO02624,6.97697,-inf,7.15554,-inf,7.36983,Y,Y,Y,N,0.57923,0.00000,Y,N,1,0
LOGZ,ECO02624,-0.54904,-0.61443,-0.41826,-0.67982,-0.25479,Y,Y,N,N,0.00000,0.00039,N,N,2,23
AGNFRAC,ECO02629,0.00000,0.04082,0.42857,-inf,0.79592,N,Y,Y,N,0.15876,0.00356,N,N,1,0
LOGQ,ECO02629,6.97697,-inf,7.26268,-inf,8.11983,Y,Y,Y,N,0.48306,0.00117,N,N,1,0
LOGZ,ECO02629,-0.54904,-0.61443,-0.38557,-0.67982,0.07216,Y,Y,N,N,0.00000,0.00827,N,N,3,23
AGNFRAC,ECO02631,0.00000,0.02041,0.42857,-inf,0.81633,N,Y,Y,N,0.17762,0.00454,N,N,1,0
LOGQ,ECO02631,6.97697,7.01268,8.15554,-inf,8.54840,N,Y,Y,N,0.21780,0.00732,N,N,2,0
LOGZ,ECO02631,-0.32018,-0.41826,0.20294,-0.51635,inf,Y,Y,N,N,0.00000,0.10032,N,N,2,30
AGNFRAC,ECO02635,0.00000,0.02041,0.46939,-inf,0.85714,N,Y,Y,N,0.16609,0.00540,N,N,1,0
LOGQ,ECO02635,6.97697,7.01268,8.15554,-inf,8.51268,N,Y,Y,N,0.16877,0.00483,N,N,2,0
LOGZ,ECO02635,-0.32018,-0.35287,0.23564,-0.48365,inf,Y,Y,N,N,0.00000,0.11808,N,N,2,30
AGNFRAC,ECO02638,0.00000,0.06122,0.59184,-inf,0.89796,N,Y,Y,N,0.10054,0.00856,N,N,1,0
LOGQ,ECO02638,6.97697,-inf,7.15554,-inf,7.40554,Y,Y,Y,N,0.54291,0.00000,Y,N,1,0
LOGZ,ECO02638,-0.51635,-0.58174,-0.38557,-0.64713,-0.22209,Y,Y,N,N,0.00000,0.00068,N,N,2,24
AGNFRAC,ECO02639,0.00000,0.08163,0.69388,-inf,0.93878,N,Y,Y,N,0.06519,0.01465,N,N,1,0
LOGQ,ECO02639,7.01268,-inf,7.22697,-inf,7.44126,Y,Y,Y,N,0.35960,0.00001,N,N,1,1
LOGZ,ECO02639,-0.61443,-0.67982,-0.48365,-0.74521,-0.32018,Y,Y,N,N,0.00000,0.00054,N,N,2,21
AGNFRAC,ECO02641,0.00000,0.04082,0.46939,-inf,0.81633,N,Y,Y,N,0.13363,0.00438,N,N,1,0
LOGQ,ECO02641,7.15554,7.08411,7.44126,-inf,8.22697,Y,Y,N,N,0.07723,0.00240,N,N,1,5
LOGZ,ECO02641,-0.61443,-0.67982,-0.45096,-0.74521,-0.02592,Y,Y,N,N,0.00000,0.00338,N,N,2,21
AGNFRAC,ECO02644,0.00000,0.04082,0.46939,-inf,0.83673,N,Y,Y,N,0.12903,0.00445,N,N,1,0
LOGQ,ECO02644,7.01268,7.01268,7.26268,-inf,7.76268,Y,Y,Y,N,0.32071,0.00046,N,N,1,1
LOGZ,ECO02644,-0.58174,-0.64713,-0.45096,-0.71252,-0.18940,Y,Y,N,N,0.00000,0.00253,N,N,2,22
AGNFRAC,ECO02646,0.00000,0.04082,0.51020,-inf,0.85714,N,Y,Y,N,0.12211,0.00571,N,N,1,0
LOGQ,ECO02646,6.97697,-inf,7.15554,-inf,7.47697,Y,Y,Y,N,0.55683,0.00004,Y,N,1,0
LOGZ,ECO02646,-0.58174,-0.64713,-0.45096,-0.71252,-0.25479,Y,Y,N,N,0.00000,0.00120,N,N,2,22
AGNFRAC,ECO02650,0.22449,0.12245,0.73469,0.02041,0.95918,Y,Y,N,N,0.04823,0.01819,N,N,1,11
LOGQ,ECO02650,7.33411,7.22697,7.51268,7.15554,7.79840,Y,Y,N,N,0.00030,0.00021,N,N,1,10
LOGZ,ECO02650,-0.81060,-0.87599,-0.64713,-0.94138,-0.48365,Y,Y,N,N,0.00000,0.00008,N,N,2,15
AGNFRAC,ECO02653,0.00000,0.04082,0.44898,-inf,0.81633,N,Y,Y,N,0.14724,0.00382,N,N,1,0
LOGQ,ECO02653,6.97697,-inf,7.26268,-inf,7.86983,Y,Y,Y,N,0.43859,0.00036,N,N,1,0
LOGZ,ECO02653,-0.54904,-0.61443,-0.38557,-0.67982,-0.05862,Y,Y,N,N,0.00000,0.00496,N,N,2,23
AGNFRAC,ECO02656,0.00000,0.02041,0.38776,-inf,0.77551,N,Y,Y,N,0.18930,0.00338,N,N,1,0
